,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
31570,1654762175,13.72,50.3,34,400,12960,19882,939.786,0.13,0.13,0.88,0.136,0.003,832,0
31571,1654762176,13.53,50.91,33,400,12956,19888,939.788,0.14,0.15,0.97,0.151,0.003,833,0
31572,1654762177,13.39,51.51,27,400,12961,19881,939.793,0.14,0.15,0.99,0.154,0.003,834,0
31573,1654762178,13.32,52.14,28,400,12962,19879,939.788,0.16,0.16,1.08,0.169,0.004,835,0
31574,1654762179,13.24,52.67,26,400,12965,19885,939.775,0.16,0.17,1.1,0.172,0.004,836,0
31575,1654762180,13.17,53.2,23,400,12964,19888,939.774,0.17,0.18,1.19,0.186,0.004,837,0
31576,1654762181,13.11,53.67,28,400,12968,19892,939.774,0.18,0.18,1.2,0.188,0.004,838,0
31577,1654762182,13.07,54.11,14,400,12973,19906,939.778,0.17,0.18,1.19,0.186,0.004,839,0
31578,1654762183,13.04,54.51,16,400,12969,19900,939.767,0.17,0.18,1.17,0.183,0.004,840,0
31579,1654762184,12.98,54.8,15,400,12973,19899,939.776,0.16,0.17,1.11,0.172,0.004,841,0
31580,1654762185,12.94,55.13,20,400,12966,19889,939.778,0.17,0.18,1.17,0.182,0.004,842,0
31581,1654762186,12.91,55.4,9,400,12977,19906,939.784,0.18,0.19,1.23,0.191,0.004,843,0
31582,1654762187,12.87,55.6,10,400,12975,19904,939.796,0.19,0.19,1.28,0.2,0.005,844,0
31583,1654762188,12.87,55.88,12,400,12974,19900,939.784,0.19,0.2,1.31,0.205,0.005,845,0
31584,1654762189,12.84,56.11,4,400,12977,19905,939.776,0.2,0.21,1.37,0.214,0.005,846,0
31585,1654762190,12.8,56.26,8,400,12976,19904,939.773,0.21,0.22,1.45,0.226,0.005,847,0
31586,1654762191,12.8,56.42,3,400,12976,19906,939.762,0.22,0.23,1.52,0.237,0.005,848,0
31587,1654762192,12.77,56.56,13,400,12981,19908,939.769,0.23,0.24,1.57,0.245,0.006,849,0
31588,1654762193,12.77,56.71,14,400,12973,19893,939.771,0.27,0.28,1.84,0.288,0.006,850,0
31589,1654762194,12.71,56.87,12,400,12972,19899,939.766,0.28,0.29,1.94,0.302,0.007,851,0
31590,1654762195,12.71,56.95,9,400,12977,19900,939.766,0.3,0.31,2.07,0.323,0.007,852,0
31591,1654762196,12.7,57.07,0,400,12981,19909,939.768,0.31,0.33,2.17,0.338,0.008,853,0
31592,1654762197,12.71,57.15,13,400,12979,19906,939.769,0.33,0.35,2.29,0.358,0.008,854,0
31593,1654762198,12.69,57.27,1,400,12983,19906,939.767,0.34,0.35,2.33,0.363,0.008,855,0
31594,1654762199,12.67,57.35,14,400,12979,19901,939.764,0.34,0.35,2.32,0.361,0.008,856,0
31595,1654762200,12.66,57.44,14,400,12980,19904,939.766,0.33,0.34,2.28,0.355,0.008,857,0
31596,1654762201,12.63,57.51,10,400,12979,19905,939.755,0.33,0.34,2.25,0.351,0.008,858,0
31597,1654762202,13.93,57.83,0,400,13000,19934,939.76,0.36,0.38,2.5,0.389,0.009,859,0
31598,1654762203,14.31,57.5,0,400,13006,19932,939.754,0.37,0.39,2.57,0.4,0.009,860,0
31599,1654762204,14.49,56.85,0,400,13007,19942,939.746,0.38,0.4,2.65,0.413,0.009,861,0
31600,1654762205,14.7,55.53,0,400,13006,19936,939.756,0.38,0.4,2.65,0.413,0.009,862,0
31601,1654762206,14.79,54.87,0,400,13005,19925,939.754,0.37,0.38,2.55,0.398,0.009,863,0
31602,1654762207,14.9,54.29,0,400,12996,19925,939.745,0.36,0.37,2.48,0.386,0.009,864,0
31603,1654762208,15.03,53.4,0,400,13003,19934,939.746,0.36,0.37,2.46,0.383,0.009,865,0
31604,1654762209,15.07,53.03,0,400,13001,19926,939.742,0.34,0.35,2.34,0.365,0.008,866,0
31605,1654762210,15.11,52.67,2,400,12998,19931,939.738,0.33,0.34,2.26,0.353,0.008,867,0
31606,1654762211,15.14,52.32,0,400,12995,19936,939.742,0.3,0.32,2.09,0.326,0.007,868,0
31607,1654762212,15.18,52.06,1,400,12997,19927,939.739,0.3,0.31,2.04,0.319,0.007,869,0
31608,1654762213,15.22,51.85,3,400,12995,19926,939.748,0.28,0.29,1.93,0.3,0.007,870,0
31609,1654762214,15.26,51.65,4,400,12995,19925,939.719,0.27,0.28,1.85,0.289,0.007,871,0
31610,1654762215,15.31,51.43,7,400,12991,19918,939.711,0.26,0.27,1.78,0.277,0.006,872,0
31611,1654762216,15.32,51.31,1,400,12993,19918,939.713,0.23,0.24,1.62,0.252,0.006,873,0
31612,1654762217,15.35,51.14,0,400,12994,19914,939.72,0.22,0.23,1.53,0.239,0.005,874,0
31613,1654762218,15.38,51.01,1,400,13001,19923,939.729,0.2,0.21,1.37,0.214,0.005,875,0
31614,1654762219,15.42,50.86,4,400,12993,19916,939.745,0.19,0.19,1.29,0.201,0.005,876,0
31615,1654762220,15.45,50.76,0,400,13000,19927,939.75,0.17,0.17,1.14,0.178,0.004,877,0
31616,1654762221,15.47,50.62,0,400,12999,19917,939.755,0.16,0.17,1.12,0.174,0.004,878,0
31617,1654762222,15.48,50.52,0,400,12998,19919,939.746,0.15,0.16,1.06,0.165,0.004,879,0
31618,1654762223,15.52,50.46,12,400,12995,19914,939.748,0.15,0.15,1.02,0.159,0.004,880,0
31619,1654762224,15.54,50.39,8,400,13002,19916,939.752,0.14,0.15,0.99,0.154,0.003,881,0
31620,1654762225,15.55,50.33,7,400,12994,19916,939.755,0.14,0.15,0.98,0.153,0.003,882,0
31621,1654762226,15.55,50.25,11,400,12997,19912,939.761,0.14,0.14,0.95,0.148,0.003,883,0
31622,1654762227,15.61,50.17,4,400,13002,19919,939.766,0.13,0.14,0.93,0.144,0.003,884,0
31623,1654762228,15.62,50.13,9,400,13002,19912,939.763,0.14,0.14,0.95,0.149,0.003,885,0
31624,1654762229,15.62,50.06,4,400,13002,19920,939.77,0.14,0.14,0.95,0.148,0.003,886,0
31625,1654762230,14.38,49.9,26,400,12978,19893,939.76,0.15,0.15,1.01,0.158,0.004,887,0
31626,1654762231,13.94,50.16,43,400,12978,19888,939.748,0.15,0.15,1.02,0.159,0.004,888,0
31627,1654762232,13.75,50.78,26,400,12984,19894,939.76,0.15,0.15,1.0,0.156,0.004,889,0
31628,1654762233,13.63,51.42,26,400,12980,19900,939.765,0.14,0.15,0.98,0.153,0.003,890,0
31629,1654762234,13.52,51.98,32,400,12977,19894,939.756,0.15,0.15,1.01,0.158,0.004,891,0
31630,1654762235,13.46,52.58,27,400,12993,19906,939.756,0.15,0.15,1.01,0.158,0.004,892,0
31631,1654762236,13.39,53.13,29,400,12986,19896,939.748,0.15,0.16,1.05,0.164,0.004,893,0
31632,1654762237,13.34,53.59,16,400,12994,19905,939.748,0.16,0.16,1.08,0.168,0.004,894,0
31633,1654762238,13.31,53.99,24,400,12989,19907,939.762,0.16,0.16,1.07,0.167,0.004,895,0
31634,1654762239,13.25,54.39,28,400,12989,19902,939.771,0.15,0.16,1.03,0.161,0.004,896,0
31635,1654762240,13.21,54.68,26,400,12988,19904,939.773,0.15,0.16,1.06,0.165,0.004,897,0
31636,1654762241,13.18,55.0,18,400,12986,19906,939.755,0.15,0.16,1.06,0.165,0.004,898,0
31637,1654762242,13.15,55.28,26,400,12991,19902,939.764,0.15,0.16,1.04,0.163,0.004,899,0
31638,1654762243,13.12,55.48,7,400,12999,19917,939.765,0.15,0.16,1.05,0.163,0.004,900,0
31639,1654762244,13.07,55.78,11,400,12999,19916,939.761,0.16,0.17,1.1,0.172,0.004,901,0
31640,1654762245,13.08,55.95,10,400,13003,19919,939.756,0.17,0.18,1.16,0.181,0.004,902,0
31641,1654762246,13.04,56.16,3,400,12998,19915,939.762,0.17,0.18,1.16,0.181,0.004,903,0
31642,1654762247,13.0,56.29,15,400,12994,19909,939.767,0.18,0.19,1.23,0.191,0.004,904,0
31643,1654762248,13.01,56.44,4,400,13002,19915,939.764,0.18,0.19,1.23,0.192,0.004,905,0
31644,1654762249,12.98,56.56,9,400,12998,19920,939.773,0.18,0.18,1.21,0.188,0.004,906,0
31645,1654762250,12.93,56.84,17,400,13000,19901,939.779,0.15,0.16,1.06,0.166,0.004,907,0
31646,1654762251,12.91,56.97,11,400,12998,19912,939.78,0.15,0.15,1.02,0.159,0.004,908,0
31647,1654762252,12.9,57.11,4,400,13000,19921,939.77,0.13,0.14,0.93,0.145,0.003,909,0
31648,1654762253,12.88,57.22,10,400,12999,19914,939.763,0.13,0.14,0.92,0.144,0.003,910,0
31649,1654762254,12.87,57.28,9,400,13000,19913,939.761,0.14,0.14,0.94,0.146,0.003,911,0
31650,1654762255,12.84,57.4,5,400,12996,19911,939.752,0.14,0.14,0.95,0.148,0.003,912,0
31651,1654762256,12.85,57.41,15,400,13000,19911,939.75,0.14,0.14,0.95,0.148,0.003,913,0
31652,1654762257,14.15,57.65,0,400,13017,19941,939.753,0.14,0.14,0.93,0.145,0.003,914,0
31653,1654762258,14.55,57.34,0,400,13034,19958,939.75,0.13,0.13,0.88,0.138,0.003,915,0
31654,1654762259,14.76,56.64,0,400,13026,19950,939.765,0.12,0.13,0.85,0.133,0.003,916,0
31655,1654762260,14.87,55.86,0,400,13019,19946,939.765,0.11,0.12,0.78,0.122,0.003,917,0
31656,1654762261,14.97,55.21,0,400,13015,19939,939.768,0.11,0.11,0.75,0.117,0.003,918,0
31657,1654762262,15.08,54.57,0,400,13018,19943,939.761,0.1,0.1,0.67,0.105,0.002,919,0
31658,1654762263,15.14,54.0,0,400,13015,19944,939.759,0.1,0.1,0.69,0.107,0.002,920,0
31659,1654762264,15.18,53.5,0,400,13020,19941,939.765,0.21,0.22,1.48,0.231,0.005,921,0
31660,1654762265,15.24,53.1,0,400,13021,19937,939.757,0.27,0.28,1.83,0.286,0.006,922,0
31661,1654762266,15.31,52.72,10,400,13011,19924,939.752,0.3,0.31,2.07,0.323,0.007,923,0
31662,1654762267,15.35,52.36,3,400,13020,19934,939.751,0.3,0.32,2.09,0.326,0.007,924,0
31663,1654762268,15.37,52.07,0,400,13015,19930,939.746,0.3,0.31,2.05,0.32,0.007,925,0
31664,1654762269,15.44,51.82,0,400,13022,19939,939.748,0.29,0.3,2.01,0.313,0.007,926,0
31665,1654762270,15.48,51.59,0,400,13017,19930,939.761,0.27,0.29,1.89,0.295,0.007,927,0
31666,1654762271,15.49,51.39,3,400,13020,19934,939.757,0.26,0.27,1.82,0.284,0.006,928,0
31667,1654762272,15.52,51.24,0,400,13019,19934,939.754,0.25,0.26,1.74,0.272,0.006,929,0
31668,1654762273,15.58,51.05,3,400,13006,19926,939.749,0.23,0.24,1.58,0.247,0.006,930,0
31669,1654762274,15.62,50.9,7,400,13007,19922,939.749,0.22,0.23,1.5,0.234,0.005,931,0
31670,1654762275,15.66,50.65,0,400,13024,19932,939.753,0.18,0.19,1.26,0.197,0.004,932,0
31671,1654762276,15.68,50.53,0,400,13015,19933,939.755,0.16,0.17,1.11,0.174,0.004,933,0
31672,1654762277,15.69,50.46,8,400,13009,19932,939.751,0.15,0.16,1.04,0.163,0.004,934,0
31673,1654762278,15.72,50.35,1,400,13012,19930,939.759,0.14,0.15,0.96,0.15,0.003,935,0
31674,1654762279,15.75,50.26,2,400,13022,19938,939.763,0.19,0.2,1.33,0.208,0.005,936,0
31675,1654762280,15.75,50.17,5,400,13015,19926,939.764,0.25,0.26,1.73,0.27,0.006,937,0
31676,1654762281,15.76,50.1,0,400,13019,19949,939.759,0.28,0.29,1.91,0.298,0.007,938,0
31677,1654762282,15.76,50.03,8,400,13015,19926,939.755,0.3,0.31,2.09,0.325,0.007,939,0
31678,1654762283,15.82,49.97,7,400,13013,19925,939.755,0.31,0.32,2.12,0.33,0.007,940,0
31679,1654762284,15.83,49.92,2,400,13017,19933,939.745,0.31,0.32,2.12,0.331,0.007,941,0
31680,1654762285,15.86,49.89,11,400,13018,19929,939.745,0.3,0.31,2.07,0.322,0.007,942,0
31681,1654762286,14.61,49.66,27,400,12999,19908,939.754,0.29,0.3,2.02,0.315,0.007,943,0
31682,1654762287,14.2,49.97,33,400,12999,19906,939.749,0.27,0.29,1.89,0.295,0.007,944,0
31683,1654762288,13.98,50.61,38,400,12991,19892,939.74,0.26,0.27,1.81,0.283,0.006,945,0
31684,1654762289,13.86,51.28,31,400,12997,19906,939.746,0.24,0.25,1.66,0.258,0.006,946,0
31685,1654762290,13.77,51.87,37,400,12996,19899,939.746,0.23,0.24,1.57,0.245,0.006,947,0
31686,1654762291,13.72,52.47,24,400,12993,19909,939.742,0.21,0.22,1.46,0.228,0.005,948,0
31687,1654762292,13.62,52.96,31,400,13006,19907,939.745,0.21,0.21,1.42,0.222,0.005,949,0
31688,1654762293,13.56,53.43,25,400,13005,19914,939.75,0.19,0.2,1.32,0.207,0.005,950,0
31689,1654762294,13.49,54.17,21,400,13003,19907,939.764,0.17,0.17,1.15,0.18,0.004,951,0
31690,1654762295,13.46,54.52,18,400,13008,19911,939.762,0.17,0.17,1.15,0.179,0.004,952,0
31691,1654762296,13.39,54.82,19,400,13009,19911,939.756,0.16,0.17,1.13,0.176,0.004,953,0
31692,1654762297,13.38,55.07,13,400,13014,19919,939.741,0.17,0.18,1.16,0.181,0.004,954,0
31693,1654762298,13.34,55.54,14,400,13015,19923,939.742,0.16,0.17,1.12,0.175,0.004,955,0
31694,1654762299,13.31,55.75,17,400,13010,19924,939.741,0.16,0.16,1.09,0.17,0.004,956,0
31695,1654762300,13.27,55.94,19,400,13010,19919,939.742,0.15,0.15,1.02,0.158,0.004,957,0
31696,1654762301,13.24,56.08,18,400,13012,19914,939.739,0.14,0.15,0.97,0.152,0.003,958,0
31697,1654762302,13.21,56.23,18,400,13013,19919,939.735,0.13,0.13,0.89,0.138,0.003,959,0
31698,1654762303,13.21,56.38,14,400,13009,19923,939.744,0.12,0.13,0.84,0.131,0.003,960,0
31699,1654762304,13.21,56.51,16,400,13011,19922,939.749,0.13,0.13,0.89,0.139,0.003,961,0
31700,1654762305,13.17,56.59,20,400,13013,19922,939.753,0.13,0.14,0.92,0.144,0.003,962,0
31701,1654762306,13.18,56.72,13,400,13015,19929,939.758,0.14,0.14,0.94,0.147,0.003,963,0
31702,1654762307,13.15,56.82,7,400,13018,19924,939.761,0.14,0.14,0.93,0.145,0.003,964,0
31703,1654762308,13.14,56.92,20,400,13013,19925,939.754,0.14,0.15,0.97,0.151,0.003,965,0
31704,1654762309,13.12,57.02,21,400,13012,19925,939.745,0.14,0.15,0.99,0.155,0.003,966,0
31705,1654762310,13.12,57.13,13,400,13021,19927,939.74,0.14,0.15,0.99,0.154,0.003,967,0
31706,1654762311,13.11,57.18,9,400,13016,19923,939.746,0.14,0.14,0.95,0.149,0.003,968,0
31707,1654762312,13.08,57.23,16,400,13016,19922,939.748,0.13,0.14,0.93,0.144,0.003,969,0
31708,1654762313,13.08,57.31,7,400,13018,19916,939.742,0.13,0.13,0.86,0.134,0.003,970,0
31709,1654762314,14.39,57.52,0,400,13034,19948,939.754,0.12,0.12,0.83,0.129,0.003,971,0
31710,1654762315,14.77,57.17,0,400,13038,19951,939.755,0.12,0.12,0.8,0.125,0.003,972,0
31711,1654762316,14.99,56.53,0,400,13039,19953,939.762,0.12,0.12,0.8,0.125,0.003,973,0
31712,1654762317,15.12,55.78,0,400,13047,19956,939.768,0.12,0.13,0.83,0.13,0.003,974,0
31713,1654762318,15.2,55.05,0,400,13036,19952,939.771,0.12,0.13,0.86,0.134,0.003,975,0
31714,1654762319,15.31,54.42,0,400,13035,19940,939.754,0.13,0.13,0.87,0.135,0.003,976,0
31715,1654762320,15.38,53.85,0,400,13034,19932,939.751,0.12,0.13,0.86,0.134,0.003,977,0
31716,1654762321,15.44,53.41,0,400,13038,19943,939.75,0.13,0.14,0.91,0.142,0.003,978,0
31717,1654762322,15.47,52.96,0,400,13038,19957,939.768,0.14,0.15,0.97,0.151,0.003,979,0
31718,1654762323,15.51,52.59,3,400,13030,19946,939.756,0.15,0.15,1.03,0.16,0.004,980,0
31719,1654762324,15.59,52.27,0,400,13033,19952,939.745,0.15,0.16,1.03,0.161,0.004,981,0
31720,1654762325,15.62,51.97,5,400,13030,19946,939.749,0.15,0.15,1.01,0.158,0.004,982,0
31721,1654762326,15.65,51.73,12,400,13024,19933,939.766,0.14,0.15,0.99,0.154,0.003,983,0
31722,1654762327,15.69,51.47,6,400,13029,19940,939.763,0.13,0.14,0.93,0.145,0.003,984,0
31723,1654762328,15.72,51.28,5,400,13031,19945,939.756,0.14,0.14,0.94,0.147,0.003,985,0
31724,1654762329,15.77,51.12,0,400,13037,19948,939.752,0.15,0.15,1.0,0.156,0.004,986,0
31725,1654762330,15.79,50.95,0,400,13032,19942,939.752,0.15,0.16,1.05,0.164,0.004,987,0
31726,1654762331,15.83,50.8,16,400,13032,19942,939.746,0.15,0.16,1.05,0.164,0.004,988,0
31727,1654762332,15.86,50.69,3,400,13029,19938,939.743,0.16,0.16,1.08,0.168,0.004,989,0
31728,1654762333,15.9,50.54,3,400,13033,19944,939.744,0.16,0.17,1.1,0.171,0.004,990,0
31729,1654762334,15.91,50.43,10,400,13035,19938,939.746,0.16,0.16,1.09,0.17,0.004,991,0
31730,1654762335,15.93,50.34,0,400,13031,19940,939.736,0.16,0.16,1.07,0.167,0.004,992,0
31731,1654762336,15.94,50.25,10,400,13030,19945,939.733,0.16,0.16,1.07,0.167,0.004,993,0
31732,1654762337,15.97,50.18,0,400,13025,19930,939.734,0.16,0.17,1.12,0.175,0.004,994,0
31733,1654762338,15.97,50.07,15,400,13028,19935,939.738,0.17,0.18,1.18,0.183,0.004,995,0
31734,1654762339,15.98,50.04,12,400,13030,19940,939.742,0.17,0.18,1.18,0.184,0.004,996,0
31735,1654762340,16.04,49.93,0,400,13033,19944,939.746,0.19,0.19,1.29,0.201,0.005,997,0
31736,1654762341,16.04,49.9,7,400,13034,19943,939.735,0.19,0.2,1.33,0.208,0.005,998,0
31737,1654762342,16.07,49.81,3,400,13034,19944,939.735,0.2,0.21,1.36,0.213,0.005,999,0
31738,1654762343,14.84,49.62,36,400,13016,19914,939.744,0.22,0.23,1.52,0.236,0.005,1000,0
31739,1654762344,14.39,49.94,28,400,13013,19908,939.748,0.23,0.24,1.56,0.244,0.006,1001,0
31740,1654762345,14.21,50.57,34,400,13012,19910,939.747,0.24,0.25,1.66,0.259,0.006,1002,0
31741,1654762346,14.11,51.21,39,400,13013,19914,939.743,0.26,0.27,1.8,0.281,0.006,1003,0
31742,1654762347,13.98,51.87,22,400,13013,19914,939.747,0.28,0.29,1.9,0.297,0.007,1004,0
31743,1654762348,13.93,52.43,22,400,13020,19923,939.751,0.3,0.32,2.09,0.326,0.007,1005,0
31744,1654762349,13.87,52.9,30,400,13018,19916,939.743,0.31,0.32,2.13,0.331,0.007,1006,0
31745,1654762350,13.8,53.41,20,400,13025,19927,939.744,0.31,0.32,2.12,0.331,0.007,1007,0
31746,1654762351,13.77,53.83,13,400,13019,19927,939.751,0.3,0.32,2.09,0.326,0.007,1008,0
31747,1654762352,13.72,54.2,18,400,13024,19928,939.76,0.3,0.31,2.07,0.323,0.007,1009,0
31748,1654762353,13.67,54.53,14,400,13023,19933,939.757,0.3,0.31,2.04,0.318,0.007,1010,0
31749,1654762354,13.62,54.83,18,400,13023,19931,939.75,0.29,0.31,2.02,0.315,0.007,1011,0
31750,1654762355,13.62,55.1,14,400,13023,19929,939.752,0.29,0.3,1.99,0.31,0.007,1012,0
31751,1654762356,13.57,55.32,15,400,13019,19926,939.756,0.27,0.28,1.88,0.293,0.007,1013,0
31752,1654762357,13.55,55.57,19,400,13023,19925,939.752,0.26,0.27,1.81,0.283,0.006,1014,0
31753,1654762358,13.53,55.78,11,400,13026,19929,939.758,0.26,0.27,1.76,0.274,0.006,1015,0
31754,1654762359,13.49,55.94,18,400,13027,19926,939.751,0.26,0.27,1.76,0.275,0.006,1016,0
31755,1654762360,13.49,56.11,15,400,13028,19933,939.747,0.25,0.26,1.72,0.268,0.006,1017,0
31756,1654762361,13.43,56.25,11,400,13030,19935,939.757,0.24,0.25,1.68,0.262,0.006,1018,0
31757,1654762362,13.46,56.41,16,400,13027,19934,939.754,0.24,0.25,1.63,0.254,0.006,1019,0
31758,1654762363,13.4,56.5,19,400,13024,19932,939.753,0.22,0.23,1.51,0.236,0.005,1020,0
31759,1654762364,13.4,56.63,9,400,13023,19938,939.757,0.22,0.23,1.5,0.234,0.005,1021,0
31760,1654762365,13.39,56.72,8,400,13024,19934,939.752,0.21,0.22,1.44,0.224,0.005,1022,0
31761,1654762366,13.39,56.82,3,400,13031,19935,939.747,0.21,0.22,1.45,0.225,0.005,1023,0
31762,1654762367,13.36,56.92,12,400,13027,19931,939.75,0.24,0.25,1.64,0.255,0.006,1024,0
31763,1654762368,13.36,57.02,16,400,13030,19929,939.752,0.26,0.27,1.76,0.274,0.006,1025,0
31764,1654762369,13.35,57.1,14,400,13028,19931,939.76,0.28,0.29,1.92,0.299,0.007,1026,0
31765,1654762370,13.34,57.16,11,400,13027,19933,939.766,0.29,0.3,1.97,0.307,0.007,1027,0
31766,1654762371,13.35,57.23,17,400,13024,19933,939.766,0.29,0.3,1.99,0.311,0.007,1028,0
31767,1654762372,13.31,57.27,11,400,13031,19925,939.764,0.29,0.3,1.97,0.308,0.007,1029,0
31768,1654762373,14.62,57.48,0,400,13050,19962,939.759,0.29,0.3,1.99,0.31,0.007,1030,0
31769,1654762374,15.0,57.13,0,400,13049,19957,939.751,0.29,0.3,2.01,0.314,0.007,1031,0
31770,1654762375,15.21,56.47,0,400,13054,19962,939.754,0.3,0.31,2.08,0.325,0.007,1032,0
31771,1654762376,15.32,55.7,0,400,13064,19968,939.737,0.3,0.31,2.08,0.324,0.007,1033,0
31772,1654762377,15.45,54.99,0,400,13045,19961,939.741,0.29,0.3,2.01,0.314,0.007,1034,0
31773,1654762378,15.54,54.39,0,400,13043,19955,939.741,0.28,0.3,1.96,0.306,0.007,1035,0
31774,1654762379,15.59,53.84,0,400,13045,19956,939.749,0.27,0.28,1.88,0.293,0.007,1036,0
31775,1654762380,15.66,53.32,1,400,13048,19954,939.747,0.27,0.28,1.84,0.288,0.006,1037,0
31776,1654762381,15.7,52.92,0,400,13048,19952,939.752,0.29,0.3,1.98,0.309,0.007,1038,0
31777,1654762382,15.76,52.48,0,400,13054,19956,939.753,0.29,0.31,2.02,0.315,0.007,1039,0
31778,1654762383,15.82,52.21,10,400,13041,19949,939.75,0.32,0.33,2.17,0.338,0.008,1040,0
31779,1654762384,15.86,51.92,0,400,13047,19950,939.75,0.33,0.34,2.27,0.354,0.008,1041,0
31780,1654762385,15.93,51.48,1,400,13045,19954,939.767,0.36,0.37,2.46,0.384,0.009,1042,0
31781,1654762386,15.97,51.31,8,400,13038,19941,939.767,0.36,0.37,2.46,0.384,0.009,1043,0
31782,1654762387,15.97,51.1,13,400,13036,19940,939.776,0.37,0.39,2.57,0.401,0.009,1044,0
31783,1654762388,16.03,50.96,0,400,13041,19943,939.783,0.37,0.39,2.57,0.401,0.009,1045,0
31784,1654762389,16.06,50.78,7,400,13047,19953,939.784,0.37,0.39,2.56,0.399,0.009,1046,0
31785,1654762390,16.09,50.63,6,400,13046,19949,939.767,0.37,0.38,2.54,0.395,0.009,1047,0
31786,1654762391,16.13,50.52,11,400,13043,19937,939.775,0.37,0.39,2.58,0.402,0.009,1048,0
31787,1654762392,16.16,50.39,13,400,13040,19934,939.779,0.37,0.39,2.58,0.402,0.009,1049,0
31788,1654762393,16.18,50.3,5,400,13038,19942,939.774,0.36,0.38,2.51,0.391,0.009,1050,0
31789,1654762394,16.21,50.14,10,400,13044,19944,939.785,0.38,0.39,2.61,0.406,0.009,1051,0
31790,1654762395,16.21,50.08,5,400,13050,19948,939.776,0.38,0.4,2.62,0.408,0.009,1052,0
31791,1654762396,16.27,49.91,8,400,13043,19949,939.771,0.36,0.37,2.46,0.384,0.009,1053,0
31792,1654762397,16.28,49.87,1,400,13046,19948,939.771,0.35,0.37,2.43,0.379,0.009,1054,0
31793,1654762398,16.31,49.84,13,400,13044,19950,939.771,0.36,0.37,2.47,0.385,0.009,1055,0
31794,1654762399,16.31,49.75,9,400,13046,19945,939.776,0.37,0.38,2.52,0.392,0.009,1056,0
31795,1654762400,15.07,49.59,33,400,13023,19925,939.767,0.37,0.38,2.53,0.395,0.009,1057,0
31796,1654762401,14.48,50.47,35,400,13023,19914,939.769,0.39,0.4,2.67,0.417,0.009,1058,0
31797,1654762402,14.35,51.15,28,400,13023,19920,939.775,0.41,0.42,2.8,0.437,0.01,1059,0
31798,1654762403,14.25,51.76,25,400,13026,19927,939.772,0.41,0.42,2.81,0.438,0.01,1060,0
31799,1654762404,14.1,52.79,22,400,13029,19925,939.782,0.4,0.42,2.78,0.433,0.01,1061,0
31800,1654762405,14.05,53.28,24,400,13034,19931,939.785,0.4,0.42,2.78,0.434,0.01,1062,0
31801,1654762406,14.01,53.68,22,400,13027,19926,939.783,0.39,0.41,2.71,0.422,0.01,1063,0
31802,1654762407,13.95,54.06,15,400,13034,19925,939.793,0.38,0.4,2.64,0.412,0.009,1064,0
31803,1654762408,13.93,54.43,25,400,13036,19934,939.789,0.36,0.37,2.47,0.385,0.009,1065,0
31804,1654762409,13.9,54.72,22,400,13031,19922,939.795,0.34,0.36,2.37,0.37,0.008,1066,0
31805,1654762410,13.82,55.18,22,400,13031,19928,939.79,0.32,0.33,2.18,0.34,0.008,1067,0
31806,1654762411,13.8,55.4,19,400,13035,19925,939.793,0.31,0.32,2.15,0.335,0.008,1068,0
31807,1654762412,13.76,55.62,22,400,13031,19930,939.799,0.31,0.32,2.13,0.332,0.008,1069,0
31808,1654762413,13.75,55.79,15,400,13036,19933,939.797,0.3,0.31,2.04,0.319,0.007,1070,0
31809,1654762414,13.73,56.0,16,400,13036,19931,939.808,0.3,0.31,2.03,0.317,0.007,1071,0
31810,1654762415,13.69,56.07,17,400,13040,19932,939.803,0.3,0.31,2.06,0.321,0.007,1072,0
31811,1654762416,13.67,56.23,26,400,13033,19923,939.813,0.31,0.32,2.12,0.331,0.007,1073,0
31812,1654762417,13.66,56.35,22,400,13033,19930,939.806,0.31,0.32,2.12,0.33,0.007,1074,0
31813,1654762418,13.66,56.48,8,400,13046,19942,939.805,0.32,0.34,2.23,0.348,0.008,1075,0
31814,1654762419,13.65,56.69,14,400,13034,19936,939.818,0.32,0.33,2.19,0.342,0.008,1076,0
31815,1654762420,13.62,56.75,24,400,13036,19928,939.807,0.31,0.32,2.14,0.334,0.008,1077,0
31816,1654762421,13.6,56.82,7,400,13045,19942,939.798,0.29,0.3,2.01,0.314,0.007,1078,0
31817,1654762422,13.6,56.9,12,400,13042,19941,939.799,0.28,0.29,1.93,0.302,0.007,1079,0
31818,1654762423,13.56,56.97,8,400,13041,19935,939.797,0.26,0.27,1.77,0.276,0.006,1080,0
31819,1654762424,13.57,57.0,10,400,13041,19937,939.801,0.25,0.26,1.73,0.27,0.006,1081,0
31820,1654762425,13.56,57.06,25,400,13041,19933,939.792,0.24,0.25,1.63,0.254,0.006,1082,0
31821,1654762426,14.87,57.27,0,400,13061,19957,939.788,0.23,0.24,1.57,0.245,0.006,1083,0
31822,1654762427,15.28,56.97,0,400,13062,19963,939.787,0.21,0.22,1.44,0.224,0.005,1084,0
31823,1654762428,15.45,56.25,0,400,13062,19956,939.79,0.2,0.21,1.37,0.214,0.005,1085,0
31824,1654762429,15.58,55.46,0,400,13062,19959,939.793,0.2,0.21,1.4,0.219,0.005,1086,0
