,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
260,1654712447,26.64,45.82,32,400,12841,20753,937.574,1.99,2.07,13.69,2.135,0.048,260,0
261,1654712448,26.64,45.86,28,411,12837,20742,937.586,1.95,2.02,13.4,2.09,0.047,261,0
262,1654712449,26.63,45.91,34,401,12844,20748,937.591,1.92,2.0,13.22,2.061,0.047,262,0
263,1654712450,28.08,45.83,7,400,12853,20769,937.587,1.85,1.92,12.73,1.985,0.045,263,0
264,1654712451,28.5,44.79,19,400,12850,20758,937.599,1.82,1.89,12.54,1.956,0.044,264,0
265,1654712452,28.72,43.79,11,400,12850,20766,937.58,1.78,1.85,12.24,1.909,0.043,265,0
266,1654712453,28.84,42.91,19,400,12847,20762,937.6,1.76,1.82,12.08,1.884,0.043,266,0
267,1654712454,28.93,42.2,21,403,12847,20771,937.581,1.71,1.78,11.8,1.839,0.042,267,0
268,1654712455,29.03,41.74,31,401,12840,20755,937.583,1.73,1.8,11.92,1.859,0.042,268,0
269,1654712456,29.11,41.37,32,400,12845,20749,937.589,1.79,1.85,12.29,1.916,0.043,269,0
270,1654712457,29.15,41.08,46,410,12840,20734,937.577,1.79,1.86,12.31,1.92,0.043,270,0
271,1654712458,29.22,40.8,46,413,12841,20741,937.578,1.81,1.88,12.48,1.946,0.044,271,0
272,1654712459,29.28,40.62,56,402,12840,20736,937.577,1.82,1.89,12.51,1.95,0.044,272,0
273,1654712460,29.32,40.52,43,403,12840,20737,937.574,1.83,1.91,12.62,1.969,0.044,273,0
274,1654712461,29.37,40.36,38,402,12836,20748,937.579,1.84,1.91,12.66,1.973,0.045,274,0
275,1654712462,29.42,40.27,29,400,12839,20746,937.557,1.85,1.92,12.72,1.984,0.045,275,0
276,1654712463,29.46,40.17,36,401,12837,20740,937.551,1.84,1.91,12.66,1.974,0.045,276,0
277,1654712464,29.51,40.09,29,400,12844,20754,937.562,1.85,1.92,12.71,1.981,0.045,277,0
278,1654712465,29.52,39.97,26,400,12848,20752,937.567,1.86,1.94,12.83,2.0,0.045,278,0
279,1654712466,29.58,39.92,28,400,12844,20745,937.555,1.87,1.95,12.9,2.012,0.045,279,0
280,1654712467,29.59,39.81,13,400,12840,20756,937.55,1.94,2.02,13.35,2.082,0.047,280,0
281,1654712468,29.62,39.78,21,401,12841,20756,937.541,1.96,2.04,13.49,2.104,0.048,281,0
282,1654712469,29.62,39.69,10,401,12841,20763,937.552,2.0,2.08,13.79,2.15,0.049,282,0
283,1654712470,29.65,39.62,12,400,12846,20771,937.56,2.0,2.08,13.8,2.151,0.049,283,0
284,1654712471,29.69,39.57,26,400,12840,20749,937.574,1.98,2.06,13.65,2.129,0.048,284,0
285,1654712472,29.7,39.53,23,400,12842,20752,937.577,1.96,2.03,13.48,2.101,0.047,285,0
286,1654712473,29.7,39.54,27,400,12844,20752,937.58,1.91,1.98,13.15,2.05,0.046,286,0
287,1654712474,29.73,39.46,30,401,12838,20741,937.586,1.91,1.99,13.18,2.055,0.046,287,0
288,1654712475,29.74,39.43,33,400,12837,20750,937.589,1.9,1.98,13.09,2.041,0.046,288,0
289,1654712476,29.76,39.4,30,400,12843,20751,937.588,1.89,1.96,12.99,2.026,0.046,289,0
290,1654712477,29.77,39.32,31,400,12840,20741,937.578,1.95,2.02,13.4,2.089,0.047,290,0
291,1654712478,29.82,39.32,43,400,12841,20742,937.581,1.99,2.06,13.66,2.131,0.048,291,0
292,1654712479,29.8,39.35,31,400,12844,20755,937.593,2.03,2.11,14.0,2.183,0.049,292,0
293,1654712480,28.42,39.37,54,437,12819,20724,937.6,2.05,2.13,14.09,2.197,0.05,293,0
294,1654712481,27.91,40.4,41,429,12824,20731,937.607,2.09,2.17,14.41,2.246,0.051,294,0
295,1654712482,27.71,41.37,59,432,12816,20727,937.599,2.13,2.21,14.66,2.286,0.052,295,0
296,1654712483,27.59,42.23,49,431,12825,20725,937.608,2.18,2.27,15.03,2.344,0.053,296,0
297,1654712484,27.46,42.86,38,415,12829,20736,937.606,2.21,2.29,15.18,2.367,0.053,297,0
298,1654712485,27.36,43.32,36,414,12826,20731,937.592,2.21,2.3,15.21,2.372,0.054,298,0
299,1654712486,27.32,43.75,43,419,12828,20728,937.601,2.23,2.31,15.33,2.391,0.054,299,0
300,1654712487,27.22,44.06,32,407,12839,20748,937.592,2.22,2.31,15.27,2.381,0.054,300,0
301,1654712488,27.18,44.29,43,402,12832,20727,937.593,2.17,2.26,14.95,2.331,0.053,301,0
302,1654712489,27.12,44.49,33,400,12836,20748,937.595,2.16,2.24,14.87,2.318,0.052,302,0
303,1654712490,27.08,44.65,34,401,12839,20739,937.597,2.11,2.19,14.52,2.264,0.051,303,0
304,1654712491,27.01,44.79,38,400,12833,20743,937.584,2.09,2.17,14.38,2.243,0.051,304,0
305,1654712492,27.01,44.92,29,404,12835,20751,937.577,2.11,2.19,14.5,2.261,0.051,305,0
306,1654712493,26.95,45.06,32,400,12836,20747,937.565,2.11,2.19,14.49,2.26,0.051,306,0
307,1654712494,26.91,45.19,41,414,12831,20733,937.559,2.15,2.23,14.8,2.307,0.052,307,0
308,1654712495,26.85,45.27,39,405,12836,20746,937.552,2.2,2.29,15.16,2.365,0.053,308,0
309,1654712496,26.85,45.37,28,402,12833,20748,937.54,2.26,2.35,15.55,2.425,0.055,309,0
310,1654712497,26.8,45.41,34,406,12836,20748,937.544,2.27,2.36,15.62,2.436,0.055,310,0
311,1654712498,26.78,45.51,20,405,12838,20748,937.546,2.25,2.33,15.47,2.412,0.054,311,0
312,1654712499,26.77,45.56,18,400,12835,20754,937.555,2.21,2.3,15.24,2.376,0.054,312,0
313,1654712500,26.74,45.65,39,404,12838,20735,937.561,2.19,2.28,15.09,2.353,0.053,313,0
314,1654712501,26.69,45.69,49,406,12832,20739,937.558,2.17,2.25,14.94,2.329,0.053,314,0
315,1654712502,26.68,45.75,64,420,12831,20720,937.561,2.12,2.21,14.62,2.28,0.052,315,0
316,1654712503,26.68,45.82,50,405,12835,20725,937.563,2.1,2.18,14.47,2.257,0.051,316,0
317,1654712504,26.65,45.91,46,410,12837,20727,937.557,2.08,2.16,14.29,2.228,0.05,317,0
318,1654712505,26.63,45.97,47,400,12833,20728,937.557,2.08,2.16,14.33,2.235,0.05,318,0
319,1654712506,26.63,45.99,49,404,12833,20722,937.548,2.07,2.15,14.27,2.225,0.05,319,0
320,1654712507,26.61,46.02,58,412,12828,20722,937.55,2.06,2.14,14.19,2.213,0.05,320,0
321,1654712508,26.6,46.06,56,410,12829,20728,937.553,2.06,2.14,14.15,2.207,0.05,321,0
322,1654712509,26.58,46.08,43,400,12839,20739,937.557,2.04,2.12,14.03,2.188,0.049,322,0
323,1654712510,28.02,46.04,12,400,12854,20760,937.562,2.03,2.11,14.0,2.182,0.049,323,0
324,1654712511,28.45,45.05,22,400,12850,20754,937.569,2.02,2.1,13.89,2.166,0.049,324,0
325,1654712512,28.63,44.0,20,400,12848,20757,937.563,2.02,2.09,13.87,2.163,0.049,325,0
326,1654712513,28.77,43.13,39,400,12841,20739,937.557,1.99,2.07,13.73,2.141,0.048,326,0
327,1654712514,28.88,42.46,39,400,12837,20728,937.553,1.98,2.06,13.63,2.126,0.048,327,0
328,1654712515,29.01,41.88,71,409,12835,20712,937.555,1.92,1.99,13.2,2.059,0.047,328,0
329,1654712516,29.07,41.55,73,410,12833,20699,937.561,1.9,1.98,13.11,2.044,0.046,329,0
330,1654712517,29.12,41.24,85,414,12829,20686,937.563,1.9,1.97,13.04,2.034,0.046,330,0
331,1654712518,29.2,41.01,79,402,12833,20696,937.56,1.9,1.97,13.05,2.035,0.046,331,0
332,1654712519,29.24,40.82,75,404,12842,20707,937.562,1.91,1.98,13.13,2.047,0.046,332,0
333,1654712520,29.3,40.71,66,406,12835,20710,937.563,1.95,2.02,13.39,2.088,0.047,333,0
334,1654712521,29.31,40.54,65,410,12835,20719,937.571,1.97,2.05,13.59,2.119,0.048,334,0
335,1654712522,29.39,40.4,53,400,12842,20733,937.571,1.98,2.06,13.66,2.13,0.048,335,0
336,1654712523,29.37,40.33,55,401,12837,20723,937.568,2.01,2.09,13.87,2.162,0.049,336,0
337,1654712524,29.43,40.25,58,400,12835,20727,937.577,2.02,2.1,13.93,2.173,0.049,337,0
338,1654712525,29.45,40.12,43,400,12833,20730,937.576,2.05,2.13,14.12,2.202,0.05,338,0
339,1654712526,29.49,40.07,55,400,12834,20722,937.567,2.06,2.14,14.18,2.211,0.05,339,0
340,1654712527,29.53,40.0,39,400,12837,20737,937.569,2.07,2.15,14.25,2.223,0.05,340,0
341,1654712528,29.55,39.95,43,400,12839,20736,937.577,2.09,2.17,14.37,2.241,0.051,341,0
342,1654712529,29.58,39.85,33,400,12836,20742,937.579,2.07,2.15,14.23,2.219,0.05,342,0
343,1654712530,29.59,39.81,46,400,12838,20734,937.584,2.07,2.16,14.28,2.227,0.05,343,0
344,1654712531,29.59,39.77,32,400,12840,20744,937.579,2.11,2.19,14.51,2.263,0.051,344,0
345,1654712532,29.62,39.72,43,400,12834,20736,937.585,2.13,2.22,14.69,2.29,0.052,345,0
346,1654712533,29.65,39.63,32,400,12839,20747,937.591,2.17,2.25,14.94,2.329,0.053,346,0
347,1654712534,29.69,39.62,31,400,12840,20755,937.586,2.23,2.32,15.37,2.397,0.054,347,0
348,1654712535,29.7,39.57,40,400,12842,20755,937.583,2.25,2.34,15.5,2.417,0.055,348,0
349,1654712536,29.69,39.54,33,400,12835,20738,937.584,2.26,2.35,15.57,2.429,0.055,349,0
350,1654712537,29.67,39.52,41,404,12834,20731,937.58,2.25,2.34,15.5,2.417,0.055,350,0
351,1654712538,29.73,39.51,44,400,12837,20732,937.568,2.24,2.32,15.39,2.4,0.054,351,0
352,1654712539,29.73,39.51,44,400,12838,20728,937.558,2.24,2.32,15.4,2.401,0.054,352,0
353,1654712540,28.35,39.58,81,432,12817,20705,937.565,2.27,2.36,15.6,2.433,0.055,353,0
354,1654712541,27.85,40.52,74,428,12816,20696,937.571,2.29,2.38,15.77,2.459,0.056,354,0
355,1654712542,27.66,41.54,62,430,12821,20710,937.572,2.34,2.43,16.1,2.511,0.057,355,0
356,1654712543,27.49,42.4,64,415,12827,20709,937.582,2.35,2.44,16.16,2.519,0.057,356,0
357,1654712544,27.39,43.02,56,414,12823,20713,937.593,2.39,2.48,16.45,2.566,0.058,357,0
358,1654712545,27.3,43.54,64,421,12823,20713,937.583,2.42,2.52,16.67,2.599,0.059,358,0
359,1654712546,27.23,43.91,50,409,12826,20718,937.584,2.47,2.56,16.99,2.649,0.06,359,0
360,1654712547,27.16,44.18,55,418,12830,20724,937.583,2.48,2.57,17.06,2.66,0.06,360,0
361,1654712548,27.12,44.45,60,415,12834,20728,937.586,2.46,2.55,16.91,2.637,0.06,361,0
362,1654712549,27.06,44.66,56,408,12833,20718,937.574,2.45,2.54,16.84,2.625,0.059,362,0
363,1654712550,26.98,44.79,61,410,12825,20719,937.567,2.44,2.53,16.78,2.617,0.059,363,0
364,1654712551,26.94,44.97,66,420,12824,20709,937.561,2.44,2.53,16.79,2.618,0.059,364,0
365,1654712552,26.9,45.11,49,400,12835,20722,937.554,2.47,2.57,17.0,2.65,0.06,365,0
366,1654712553,26.88,45.23,36,400,12836,20725,937.558,2.47,2.57,17.02,2.654,0.06,366,0
367,1654712554,26.81,45.32,50,400,12827,20726,937.544,2.48,2.58,17.07,2.662,0.06,367,0
368,1654712555,26.8,45.42,43,400,12836,20738,937.536,2.49,2.58,17.11,2.668,0.06,368,0
369,1654712556,26.75,45.53,46,400,12836,20736,937.542,2.49,2.59,17.14,2.673,0.06,369,0
370,1654712557,26.75,45.61,40,400,12838,20735,937.541,2.48,2.58,17.09,2.665,0.06,370,0
371,1654712558,26.69,45.72,43,400,12829,20724,937.542,2.48,2.58,17.07,2.662,0.06,371,0
372,1654712559,26.68,45.75,32,400,12833,20741,937.541,2.44,2.54,16.81,2.622,0.059,372,0
373,1654712560,26.67,45.81,32,400,12833,20737,937.552,2.42,2.51,16.65,2.596,0.059,373,0
374,1654712561,26.63,45.86,37,400,12831,20737,937.554,2.41,2.5,16.57,2.584,0.058,374,0
375,1654712562,26.64,45.93,47,405,12834,20737,937.554,2.41,2.5,16.56,2.583,0.058,375,0
376,1654712563,26.6,45.96,45,408,12833,20734,937.553,2.39,2.48,16.43,2.562,0.058,376,0
377,1654712564,26.57,46.07,43,402,12830,20729,937.557,2.36,2.45,16.26,2.536,0.057,377,0
378,1654712565,26.56,46.09,51,409,12833,20728,937.565,2.34,2.43,16.09,2.51,0.057,378,0
379,1654712566,26.54,46.17,47,400,12835,20723,937.565,2.33,2.43,16.07,2.505,0.057,379,0
380,1654712567,26.53,46.2,50,402,12833,20722,937.554,2.3,2.39,15.82,2.467,0.056,380,0
381,1654712568,26.5,46.24,53,408,12832,20726,937.562,2.28,2.37,15.73,2.452,0.055,381,0
382,1654712569,26.51,46.27,54,400,12828,20722,937.566,2.24,2.33,15.43,2.406,0.054,382,0
383,1654712570,27.94,46.22,34,400,12841,20744,937.557,2.22,2.3,15.25,2.378,0.054,383,0
384,1654712571,28.35,45.17,19,400,12847,20751,937.568,2.15,2.24,14.81,2.309,0.052,384,0
385,1654712572,28.57,44.2,28,400,12847,20759,937.568,2.14,2.22,14.7,2.292,0.052,385,0
386,1654712573,28.7,43.29,22,400,12841,20751,937.573,2.09,2.17,14.37,2.241,0.051,386,0
387,1654712574,28.82,42.59,22,400,12848,20758,937.576,2.08,2.16,14.32,2.233,0.05,387,0
388,1654712575,28.93,42.11,25,400,12848,20754,937.574,2.06,2.14,14.18,2.211,0.05,388,0
389,1654712576,29.0,41.68,33,400,12841,20744,937.56,2.05,2.14,14.14,2.205,0.05,389,0
390,1654712577,29.05,41.38,32,400,12832,20737,937.557,2.05,2.13,14.13,2.203,0.05,390,0
391,1654712578,29.1,41.12,36,400,12841,20738,937.557,2.04,2.12,14.04,2.19,0.049,391,0
392,1654712579,29.18,40.97,53,400,12833,20721,937.558,2.03,2.11,13.98,2.18,0.049,392,0
393,1654712580,29.22,40.8,64,400,12827,20715,937.549,2.0,2.08,13.8,2.151,0.049,393,0
394,1654712581,29.27,40.65,62,400,12837,20710,937.549,2.0,2.08,13.77,2.148,0.049,394,0
395,1654712582,29.3,40.51,65,400,12833,20706,937.55,1.99,2.07,13.72,2.139,0.048,395,0
396,1654712583,29.32,40.48,68,406,12829,20710,937.553,1.99,2.07,13.71,2.137,0.048,396,0
397,1654712584,29.32,40.4,59,400,12836,20711,937.547,1.98,2.06,13.65,2.128,0.048,397,0
398,1654712585,29.39,40.31,70,400,12833,20700,937.542,1.99,2.07,13.7,2.136,0.048,398,0
399,1654712586,29.43,40.27,76,401,12831,20702,937.545,2.01,2.09,13.83,2.156,0.049,399,0
400,1654712587,29.45,40.21,74,402,12830,20695,937.534,2.01,2.09,13.84,2.158,0.049,400,0
401,1654712588,29.46,40.11,75,400,12833,20709,937.536,1.99,2.07,13.7,2.137,0.048,401,0
402,1654712589,29.49,40.08,79,400,12832,20698,937.527,2.0,2.08,13.78,2.149,0.049,402,0
403,1654712590,29.53,40.01,62,400,12835,20702,937.524,2.01,2.08,13.8,2.152,0.049,403,0
404,1654712591,29.53,39.94,70,400,12833,20703,937.518,2.01,2.08,13.81,2.153,0.049,404,0
405,1654712592,29.55,39.91,61,400,12839,20718,937.508,1.96,2.03,13.48,2.102,0.047,405,0
406,1654712593,29.58,39.82,60,400,12827,20707,937.51,1.95,2.02,13.39,2.088,0.047,406,0
407,1654712594,29.56,39.83,65,403,12834,20699,937.522,1.96,2.03,13.47,2.1,0.047,407,0
408,1654712595,29.61,39.84,57,400,12836,20719,937.522,1.98,2.05,13.59,2.12,0.048,408,0
409,1654712596,29.63,39.78,56,400,12834,20722,937.517,2.03,2.11,13.97,2.178,0.049,409,0
410,1654712597,29.65,39.71,43,400,12843,20732,937.522,2.05,2.13,14.09,2.198,0.05,410,0
411,1654712598,29.65,39.73,54,400,12834,20724,937.53,2.05,2.13,14.12,2.202,0.05,411,0
412,1654712599,29.63,39.69,66,402,12826,20711,937.534,2.03,2.11,14.0,2.183,0.049,412,0
413,1654712600,28.28,39.75,82,420,12824,20688,937.541,2.01,2.08,13.81,2.153,0.049,413,0
414,1654712601,27.78,40.7,87,431,12817,20675,937.543,1.95,2.03,13.45,2.097,0.047,414,0
415,1654712602,27.6,41.68,97,423,12814,20678,937.542,1.93,2.01,13.31,2.076,0.047,415,0
416,1654712603,27.43,42.5,96,418,12819,20681,937.551,1.92,1.99,13.21,2.061,0.047,416,0
417,1654712604,27.32,43.18,94,406,12827,20689,937.548,1.92,1.99,13.19,2.056,0.046,417,0
418,1654712605,27.26,43.66,73,400,12829,20695,937.537,1.92,1.99,13.21,2.061,0.047,418,0
419,1654712606,27.15,44.07,70,400,12833,20709,937.542,1.93,2.01,13.3,2.074,0.047,419,0
420,1654712607,27.11,44.36,57,400,12838,20713,937.534,1.94,2.01,13.34,2.08,0.047,420,0
421,1654712608,27.04,44.6,72,400,12829,20703,937.539,1.93,2.01,13.31,2.075,0.047,421,0
422,1654712609,26.96,44.76,64,400,12835,20712,937.543,1.89,1.97,13.03,2.033,0.046,422,0
423,1654712610,26.92,44.97,78,413,12833,20696,937.542,1.88,1.95,12.92,2.015,0.046,423,0
424,1654712611,26.9,45.12,69,400,12830,20698,937.546,1.82,1.89,12.54,1.955,0.044,424,0
425,1654712612,26.84,45.22,71,401,12830,20697,937.545,1.79,1.86,12.29,1.916,0.043,425,0
426,1654712613,26.81,45.36,59,400,12830,20710,937.539,1.74,1.8,11.95,1.864,0.042,426,0
427,1654712614,26.78,45.47,61,400,12833,20707,937.517,1.77,1.84,12.16,1.896,0.043,427,0
428,1654712615,26.74,45.55,65,400,12832,20708,937.519,1.76,1.83,12.14,1.893,0.043,428,0
429,1654712616,26.74,45.64,59,400,12828,20716,937.515,1.75,1.82,12.03,1.877,0.042,429,0
430,1654712617,26.67,45.71,63,401,12831,20715,937.506,1.71,1.78,11.77,1.836,0.041,430,0
431,1654712618,26.65,45.8,52,400,12829,20708,937.512,1.7,1.77,11.73,1.83,0.041,431,0
432,1654712619,26.63,45.86,62,400,12833,20713,937.503,1.68,1.74,11.54,1.8,0.041,432,0
433,1654712620,26.63,45.96,50,400,12835,20720,937.508,1.68,1.74,11.56,1.802,0.041,433,0
434,1654712621,26.58,46.0,47,400,12834,20726,937.51,1.69,1.76,11.66,1.818,0.041,434,0
435,1654712622,26.56,46.07,50,400,12827,20719,937.503,1.72,1.79,11.85,1.848,0.042,435,0
436,1654712623,26.53,46.12,48,400,12831,20720,937.51,1.73,1.8,11.9,1.856,0.042,436,0
437,1654712624,26.53,46.13,50,400,12829,20713,937.505,1.72,1.79,11.83,1.845,0.042,437,0
438,1654712625,26.5,46.23,60,400,12830,20714,937.513,1.72,1.79,11.83,1.845,0.042,438,0
439,1654712626,26.5,46.31,55,406,12834,20716,937.511,1.72,1.79,11.84,1.846,0.042,439,0
440,1654712627,26.48,46.27,57,400,12833,20713,937.511,1.74,1.8,11.94,1.863,0.042,440,0
441,1654712628,26.43,46.36,54,401,12829,20714,937.504,1.74,1.81,12.01,1.872,0.042,441,0
442,1654712629,26.44,46.39,68,403,12829,20699,937.513,1.75,1.82,12.03,1.875,0.042,442,0
443,1654712630,27.87,46.35,51,400,12838,20719,937.515,1.78,1.85,12.25,1.91,0.043,443,0
444,1654712631,28.29,45.33,50,400,12844,20715,937.514,1.8,1.87,12.37,1.929,0.044,444,0
445,1654712632,28.53,44.34,59,400,12844,20710,937.524,1.84,1.91,12.68,1.977,0.045,445,0
446,1654712633,28.63,43.44,58,400,12846,20715,937.515,1.85,1.92,12.75,1.988,0.045,446,0
447,1654712634,28.73,42.81,64,400,12842,20715,937.516,1.86,1.94,12.82,2.0,0.045,447,0
448,1654712635,28.82,42.27,55,400,12842,20715,937.524,1.87,1.95,12.89,2.01,0.045,448,0
449,1654712636,28.93,41.87,58,400,12836,20715,937.527,1.87,1.94,12.88,2.008,0.045,449,0
450,1654712637,28.98,41.58,57,400,12840,20717,937.531,1.88,1.96,12.96,2.02,0.046,450,0
451,1654712638,29.05,41.3,55,400,12837,20716,937.523,1.91,1.99,13.18,2.055,0.046,451,0
452,1654712639,29.11,41.11,59,400,12837,20705,937.525,1.94,2.01,13.32,2.077,0.047,452,0
453,1654712640,29.14,40.93,68,400,12832,20690,937.53,1.92,2.0,13.24,2.065,0.047,453,0
454,1654712641,29.2,40.8,67,400,12836,20707,937.535,1.94,2.01,13.33,2.079,0.047,454,0
455,1654712642,29.22,40.69,50,400,12836,20715,937.525,1.93,2.01,13.29,2.072,0.047,455,0
456,1654712643,29.27,40.6,52,400,12841,20720,937.53,1.91,1.99,13.17,2.054,0.046,456,0
457,1654712644,29.27,40.51,58,400,12835,20714,937.544,1.93,2.0,13.25,2.066,0.047,457,0
458,1654712645,29.31,40.48,60,400,12839,20709,937.542,1.95,2.02,13.41,2.092,0.047,458,0
459,1654712646,29.37,40.32,59,400,12840,20714,937.541,1.95,2.02,13.4,2.09,0.047,459,0
460,1654712647,29.39,40.27,64,400,12836,20717,937.53,1.96,2.04,13.48,2.103,0.047,460,0
461,1654712648,29.38,40.19,66,400,12831,20704,937.53,1.96,2.04,13.52,2.108,0.048,461,0
462,1654712649,29.41,40.17,64,400,12837,20707,937.532,1.96,2.03,13.47,2.101,0.047,462,0
463,1654712650,29.45,40.08,69,400,12834,20701,937.536,1.93,2.01,13.31,2.075,0.047,463,0
464,1654712651,29.45,40.06,62,400,12832,20708,937.533,1.89,1.96,12.98,2.024,0.046,464,0
465,1654712652,29.48,40.05,67,400,12834,20707,937.534,1.87,1.94,12.87,2.007,0.045,465,0
466,1654712653,29.51,40.01,58,400,12837,20708,937.531,1.86,1.93,12.77,1.991,0.045,466,0
467,1654712654,29.51,39.95,69,403,12833,20698,937.535,1.87,1.94,12.88,2.008,0.045,467,0
468,1654712655,29.55,39.87,78,401,12829,20693,937.536,1.94,2.02,13.38,2.086,0.047,468,0
469,1654712656,29.56,39.83,81,400,12826,20689,937.539,1.97,2.05,13.59,2.119,0.048,469,0
470,1654712657,29.58,39.82,80,402,12829,20684,937.517,2.07,2.15,14.23,2.218,0.05,470,0
471,1654712658,29.62,39.77,74,401,12837,20693,937.506,2.1,2.18,14.47,2.257,0.051,471,0
472,1654712659,29.59,39.72,72,400,12832,20694,937.515,2.14,2.22,14.72,2.295,0.052,472,0
473,1654712660,28.21,39.83,91,426,12817,20673,937.516,2.16,2.24,14.84,2.314,0.052,473,0
474,1654712661,27.74,40.72,102,430,12812,20671,937.516,2.15,2.23,14.79,2.307,0.052,474,0
475,1654712662,27.53,41.71,86,424,12813,20684,937.527,2.14,2.23,14.76,2.302,0.052,475,0
476,1654712663,27.38,42.59,84,422,12822,20685,937.532,2.17,2.26,14.96,2.332,0.053,476,0
477,1654712664,27.26,43.28,78,410,12819,20684,937.538,2.17,2.26,14.96,2.333,0.053,477,0
478,1654712665,27.18,43.8,67,410,12827,20700,937.533,2.18,2.27,15.02,2.342,0.053,478,0
479,1654712666,27.09,44.18,66,400,12830,20709,937.528,2.2,2.28,15.12,2.358,0.053,479,0
480,1654712667,27.04,44.49,63,400,12829,20704,937.518,2.24,2.33,15.42,2.404,0.054,480,0
481,1654712668,26.95,44.76,60,400,12829,20717,937.519,2.27,2.36,15.65,2.44,0.055,481,0
482,1654712669,26.92,44.97,57,400,12830,20713,937.521,2.29,2.37,15.73,2.453,0.055,482,0
483,1654712670,26.9,45.08,68,408,12823,20703,937.531,2.32,2.41,15.95,2.487,0.056,483,0
484,1654712671,26.84,45.23,64,400,12832,20712,937.533,2.36,2.45,16.22,2.529,0.057,484,0
485,1654712672,26.78,45.34,61,400,12825,20704,937.532,2.39,2.49,16.47,2.569,0.058,485,0
486,1654712673,26.78,45.48,60,400,12832,20706,937.529,2.38,2.47,16.35,2.55,0.058,486,0
487,1654712674,26.72,45.6,58,400,12830,20711,937.537,2.31,2.4,15.87,2.475,0.056,487,0
488,1654712675,26.69,45.63,57,406,12826,20712,937.534,2.27,2.36,15.64,2.438,0.055,488,0
489,1654712676,26.68,45.76,49,400,12828,20712,937.53,2.19,2.27,15.06,2.348,0.053,489,0
490,1654712677,26.64,45.85,56,404,12827,20716,937.531,2.16,2.25,14.88,2.32,0.052,490,0
491,1654712678,26.61,45.94,53,400,12831,20725,937.534,2.09,2.17,14.38,2.242,0.051,491,0
492,1654712679,26.56,46.0,59,407,12822,20707,937.545,2.05,2.13,14.09,2.197,0.05,492,0
493,1654712680,26.56,46.1,65,409,12828,20698,937.545,1.97,2.05,13.56,2.114,0.048,493,0
494,1654712681,26.53,46.1,64,400,12827,20704,937.551,1.92,1.99,13.21,2.06,0.047,494,0
495,1654712682,26.51,46.16,58,400,12828,20704,937.544,1.83,1.9,12.59,1.963,0.044,495,0
496,1654712683,26.51,46.25,62,406,12827,20707,937.538,1.79,1.86,12.3,1.917,0.043,496,0
497,1654712684,26.47,46.29,65,404,12829,20703,937.545,1.73,1.8,11.91,1.857,0.042,497,0
498,1654712685,26.46,46.34,75,410,12824,20693,937.532,1.71,1.77,11.74,1.831,0.041,498,0
499,1654712686,26.47,46.39,70,401,12826,20695,937.533,1.73,1.8,11.89,1.854,0.042,499,0
500,1654712687,26.41,46.43,70,400,12826,20696,937.534,1.75,1.82,12.04,1.877,0.042,500,0
501,1654712688,26.41,46.45,79,404,12826,20682,937.528,1.8,1.87,12.4,1.934,0.044,501,0
502,1654712689,26.39,46.51,76,400,12830,20701,937.525,1.84,1.92,12.7,1.98,0.045,502,0
503,1654712690,27.81,46.47,53,400,12848,20722,937.516,1.92,1.99,13.2,2.059,0.046,503,0
504,1654712691,28.27,45.42,65,400,12840,20701,937.531,1.93,2.0,13.26,2.068,0.047,504,0
505,1654712692,28.49,44.4,64,400,12836,20704,937.513,1.91,1.99,13.18,2.055,0.046,505,0
506,1654712693,28.6,43.56,63,400,12836,20702,937.524,1.91,1.99,13.17,2.054,0.046,506,0
507,1654712694,28.73,42.82,66,400,12841,20706,937.519,1.91,1.99,13.17,2.053,0.046,507,0
508,1654712695,28.79,42.35,71,400,12831,20695,937.516,1.93,2.01,13.29,2.072,0.047,508,0
509,1654712696,28.88,41.95,66,400,12833,20697,937.517,1.96,2.03,13.48,2.102,0.047,509,0
510,1654712697,28.95,41.65,78,400,12830,20690,937.516,2.02,2.1,13.89,2.167,0.049,510,0
511,1654712698,29.01,41.4,78,400,12829,20684,937.514,2.04,2.12,14.07,2.194,0.05,511,0
512,1654712699,29.08,41.22,88,400,12835,20688,937.531,2.02,2.1,13.93,2.173,0.049,512,0
513,1654712700,29.12,41.0,85,400,12827,20686,937.531,2.0,2.08,13.79,2.15,0.049,513,0
514,1654712701,29.18,40.9,78,400,12827,20681,937.54,2.0,2.08,13.76,2.146,0.048,514,0
515,1654712702,29.21,40.78,65,400,12836,20706,937.529,2.01,2.09,13.85,2.159,0.049,515,0
516,1654712703,29.22,40.66,64,400,12837,20704,937.529,2.02,2.1,13.92,2.17,0.049,516,0
517,1654712704,29.25,40.57,64,400,12836,20710,937.529,2.04,2.12,14.01,2.185,0.049,517,0
