Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
12.56,56.53,8.0,400.0,12949.0,19883.0,939.804,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.52,56.67,6.0,400.0,12960.0,19890.0,939.794,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.53,56.81,12.0,400.0,12951.0,19881.0,939.792,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.5,56.92,15.0,400.0,12953.0,19885.0,939.799,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.49,57.06,8.0,400.0,12957.0,19889.0,939.789,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.45,57.22,8.0,400.0,12959.0,19897.0,939.788,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.43,57.36,0.0,400.0,12956.0,19898.0,939.784,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.45,57.45,10.0,400.0,12957.0,19886.0,939.786,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.43,57.53,11.0,400.0,12957.0,19896.0,939.784,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.42,57.6,9.0,400.0,12954.0,19895.0,939.793,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.43,57.67,8.0,400.0,12955.0,19893.0,939.792,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.73,57.86,0.0,400.0,12978.0,19913.0,939.792,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.1,57.57,0.0,400.0,12985.0,19920.0,939.793,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.28,56.93,0.0,400.0,12983.0,19926.0,939.793,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.42,56.19,0.0,400.0,12980.0,19923.0,939.795,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.51,55.5,0.0,400.0,12975.0,19918.0,939.794,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.59,54.88,0.0,400.0,12978.0,19924.0,939.789,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.69,54.28,0.0,400.0,12977.0,19914.0,939.783,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.73,53.84,0.0,400.0,12977.0,19914.0,939.78,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.82,53.4,0.0,400.0,12979.0,19915.0,939.797,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.86,53.0,0.0,400.0,12981.0,19921.0,939.808,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.9,52.69,1.0,400.0,12971.0,19908.0,939.806,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.94,52.38,0.0,400.0,12974.0,19900.0,939.811,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.97,52.12,0.0,400.0,12981.0,19909.0,939.8,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.01,51.85,6.0,400.0,12967.0,19900.0,939.806,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.06,51.69,7.0,400.0,12974.0,19903.0,939.798,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.07,51.54,10.0,400.0,12974.0,19906.0,939.804,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.11,51.33,0.0,400.0,12975.0,19910.0,939.799,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.15,51.21,0.0,400.0,12977.0,19908.0,939.788,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.17,51.08,0.0,400.0,12981.0,19922.0,939.791,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.21,50.96,0.0,400.0,12983.0,19911.0,939.798,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.21,50.84,0.0,400.0,12977.0,19909.0,939.791,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.26,50.74,0.0,400.0,12978.0,19913.0,939.786,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.27,50.62,8.0,400.0,12972.0,19902.0,939.778,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.28,50.59,5.0,400.0,12975.0,19908.0,939.788,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.31,50.48,7.0,400.0,12979.0,19911.0,939.783,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.34,50.34,5.0,400.0,12980.0,19920.0,939.767,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.37,50.26,7.0,400.0,12981.0,19907.0,939.764,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.38,50.2,6.0,400.0,12980.0,19910.0,939.774,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.39,50.18,7.0,400.0,12975.0,19906.0,939.783,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.18,49.97,12.0,400.0,12969.0,19897.0,939.779,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.72,50.3,34.0,400.0,12960.0,19882.0,939.786,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.53,50.91,33.0,400.0,12956.0,19888.0,939.788,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.39,51.51,27.0,400.0,12961.0,19881.0,939.793,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.32,52.14,28.0,400.0,12962.0,19879.0,939.788,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.24,52.67,26.0,400.0,12965.0,19885.0,939.775,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.17,53.2,23.0,400.0,12964.0,19888.0,939.774,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.11,53.67,28.0,400.0,12968.0,19892.0,939.774,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.07,54.11,14.0,400.0,12973.0,19906.0,939.778,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.04,54.51,16.0,400.0,12969.0,19900.0,939.767,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.98,54.8,15.0,400.0,12973.0,19899.0,939.776,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.94,55.13,20.0,400.0,12966.0,19889.0,939.778,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.91,55.4,9.0,400.0,12977.0,19906.0,939.784,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.87,55.6,10.0,400.0,12975.0,19904.0,939.796,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.87,55.88,12.0,400.0,12974.0,19900.0,939.784,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.84,56.11,4.0,400.0,12977.0,19905.0,939.776,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.8,56.26,8.0,400.0,12976.0,19904.0,939.773,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.8,56.42,3.0,400.0,12976.0,19906.0,939.762,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.77,56.56,13.0,400.0,12981.0,19908.0,939.769,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.77,56.71,14.0,400.0,12973.0,19893.0,939.771,0.27,0.28,1.84,0.288,0.006000000000000009,0
12.71,56.87,12.0,400.0,12972.0,19899.0,939.766,0.28,0.29,1.94,0.302,0.007,0
12.71,56.95,9.0,400.0,12977.0,19900.0,939.766,0.3,0.31,2.07,0.323,0.007,0
12.7,57.07,0.0,400.0,12981.0,19909.0,939.768,0.31,0.33,2.17,0.338,0.008,0
12.71,57.15,13.0,400.0,12979.0,19906.0,939.769,0.33,0.35,2.29,0.358,0.008,0
12.69,57.27,1.0,400.0,12983.0,19906.0,939.767,0.34,0.35,2.33,0.363,0.008,0
12.67,57.35,14.0,400.0,12979.0,19901.0,939.764,0.34,0.35,2.32,0.361,0.008,0
12.66,57.44,14.0,400.0,12980.0,19904.0,939.766,0.33,0.34,2.28,0.355,0.008,0
12.63,57.51,10.0,400.0,12979.0,19905.0,939.755,0.33,0.34,2.25,0.351,0.008,0
13.93,57.83,0.0,400.0,13000.0,19934.0,939.76,0.36,0.38,2.5,0.389,0.009,0
14.31,57.5,0.0,400.0,13006.0,19932.0,939.754,0.37,0.39,2.57,0.4,0.009,0
14.49,56.85,0.0,400.0,13007.0,19942.0,939.746,0.38,0.4,2.65,0.413,0.009,0
14.7,55.53,0.0,400.0,13006.0,19936.0,939.756,0.38,0.4,2.65,0.413,0.009,0
14.79,54.87,0.0,400.0,13005.0,19925.0,939.754,0.37,0.38,2.55,0.398,0.009,0
14.9,54.29,0.0,400.0,12996.0,19925.0,939.745,0.36,0.37,2.48,0.386,0.009,0
15.03,53.4,0.0,400.0,13003.0,19934.0,939.746,0.36,0.37,2.46,0.383,0.009,0
15.07,53.03,0.0,400.0,13001.0,19926.0,939.742,0.34,0.35,2.34,0.365,0.008,0
15.11,52.67,2.0,400.0,12998.0,19931.0,939.738,0.33,0.34,2.26,0.353,0.008,0
15.14,52.32,0.0,400.0,12995.0,19936.0,939.742,0.3,0.32,2.09,0.326,0.007,0
15.18,52.06,1.0,400.0,12997.0,19927.0,939.739,0.3,0.31,2.04,0.319,0.007,0
15.22,51.85,3.0,400.0,12995.0,19926.0,939.748,0.28,0.29,1.93,0.3,0.007,0
15.26,51.65,4.0,400.0,12995.0,19925.0,939.719,0.27,0.28,1.85,0.289,0.007,0
15.31,51.43,7.0,400.0,12991.0,19918.0,939.711,0.26,0.27,1.78,0.277,0.006000000000000009,0
15.32,51.31,1.0,400.0,12993.0,19918.0,939.713,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.35,51.14,0.0,400.0,12994.0,19914.0,939.72,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.38,51.01,1.0,400.0,13001.0,19923.0,939.729,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.42,50.86,4.0,400.0,12993.0,19916.0,939.745,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.45,50.76,0.0,400.0,13000.0,19927.0,939.75,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.47,50.62,0.0,400.0,12999.0,19917.0,939.755,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.48,50.52,0.0,400.0,12998.0,19919.0,939.746,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.52,50.46,12.0,400.0,12995.0,19914.0,939.748,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.54,50.39,8.0,400.0,13002.0,19916.0,939.752,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.55,50.33,7.0,400.0,12994.0,19916.0,939.755,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.55,50.25,11.0,400.0,12997.0,19912.0,939.761,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.61,50.17,4.0,400.0,13002.0,19919.0,939.766,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.62,50.13,9.0,400.0,13002.0,19912.0,939.763,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.62,50.06,4.0,400.0,13002.0,19920.0,939.77,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.38,49.9,26.0,400.0,12978.0,19893.0,939.76,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.94,50.16,43.0,400.0,12978.0,19888.0,939.748,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.75,50.78,26.0,400.0,12984.0,19894.0,939.76,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.63,51.42,26.0,400.0,12980.0,19900.0,939.765,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.52,51.98,32.0,400.0,12977.0,19894.0,939.756,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.46,52.58,27.0,400.0,12993.0,19906.0,939.756,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.39,53.13,29.0,400.0,12986.0,19896.0,939.748,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.34,53.59,16.0,400.0,12994.0,19905.0,939.748,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.31,53.99,24.0,400.0,12989.0,19907.0,939.762,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.25,54.39,28.0,400.0,12989.0,19902.0,939.771,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.21,54.68,26.0,400.0,12988.0,19904.0,939.773,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.18,55.0,18.0,400.0,12986.0,19906.0,939.755,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.15,55.28,26.0,400.0,12991.0,19902.0,939.764,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.12,55.48,7.0,400.0,12999.0,19917.0,939.765,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.07,55.78,11.0,400.0,12999.0,19916.0,939.761,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.08,55.95,10.0,400.0,13003.0,19919.0,939.756,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.04,56.16,3.0,400.0,12998.0,19915.0,939.762,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.0,56.29,15.0,400.0,12994.0,19909.0,939.767,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.01,56.44,4.0,400.0,13002.0,19915.0,939.764,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.98,56.56,9.0,400.0,12998.0,19920.0,939.773,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.93,56.84,17.0,400.0,13000.0,19901.0,939.779,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.91,56.97,11.0,400.0,12998.0,19912.0,939.78,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.9,57.11,4.0,400.0,13000.0,19921.0,939.77,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.88,57.22,10.0,400.0,12999.0,19914.0,939.763,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.87,57.28,9.0,400.0,13000.0,19913.0,939.761,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.84,57.4,5.0,400.0,12996.0,19911.0,939.752,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
12.85,57.41,15.0,400.0,13000.0,19911.0,939.75,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.15,57.65,0.0,400.0,13017.0,19941.0,939.753,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.55,57.34,0.0,400.0,13034.0,19958.0,939.75,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.76,56.64,0.0,400.0,13026.0,19950.0,939.765,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.87,55.86,0.0,400.0,13019.0,19946.0,939.765,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
14.97,55.21,0.0,400.0,13015.0,19939.0,939.768,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.08,54.57,0.0,400.0,13018.0,19943.0,939.761,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.14,54.0,0.0,400.0,13015.0,19944.0,939.759,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.18,53.5,0.0,400.0,13020.0,19941.0,939.765,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.24,53.1,0.0,400.0,13021.0,19937.0,939.757,0.27,0.28,1.83,0.286,0.006000000000000009,0
15.31,52.72,10.0,400.0,13011.0,19924.0,939.752,0.3,0.31,2.07,0.323,0.007,0
15.35,52.36,3.0,400.0,13020.0,19934.0,939.751,0.3,0.32,2.09,0.326,0.007,0
15.37,52.07,0.0,400.0,13015.0,19930.0,939.746,0.3,0.31,2.05,0.32,0.007,0
15.44,51.82,0.0,400.0,13022.0,19939.0,939.748,0.29,0.3,2.01,0.313,0.007,0
15.48,51.59,0.0,400.0,13017.0,19930.0,939.761,0.27,0.29,1.89,0.295,0.007,0
15.49,51.39,3.0,400.0,13020.0,19934.0,939.757,0.26,0.27,1.82,0.284,0.006000000000000009,0
15.52,51.24,0.0,400.0,13019.0,19934.0,939.754,0.25,0.2649999999999999,1.74,0.272,0.006000000000000009,0
15.58,51.05,3.0,400.0,13006.0,19926.0,939.749,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.62,50.9,7.0,400.0,13007.0,19922.0,939.749,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.66,50.65,0.0,400.0,13024.0,19932.0,939.753,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.68,50.53,0.0,400.0,13015.0,19933.0,939.755,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.69,50.46,8.0,400.0,13009.0,19932.0,939.751,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.72,50.35,1.0,400.0,13012.0,19930.0,939.759,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.75,50.26,2.0,400.0,13022.0,19938.0,939.763,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
15.75,50.17,5.0,400.0,13015.0,19926.0,939.764,0.25,0.2649999999999999,1.73,0.27,0.006000000000000009,0
15.76,50.1,0.0,400.0,13019.0,19949.0,939.759,0.28,0.29,1.91,0.298,0.007,0
15.76,50.03,8.0,400.0,13015.0,19926.0,939.755,0.3,0.31,2.09,0.325,0.007,0
15.82,49.97,7.0,400.0,13013.0,19925.0,939.755,0.31,0.32,2.12,0.33,0.007,0
15.83,49.92,2.0,400.0,13017.0,19933.0,939.745,0.31,0.32,2.12,0.331,0.007,0
15.86,49.89,11.0,400.0,13018.0,19929.0,939.745,0.3,0.31,2.07,0.322,0.007,0
14.61,49.66,27.0,400.0,12999.0,19908.0,939.754,0.29,0.3,2.02,0.315,0.007,0
14.2,49.97,33.0,400.0,12999.0,19906.0,939.749,0.27,0.29,1.89,0.295,0.007,0
13.98,50.61,38.0,400.0,12991.0,19892.0,939.74,0.26,0.27,1.81,0.283,0.006000000000000009,0
13.86,51.28,31.0,400.0,12997.0,19906.0,939.746,0.24,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.77,51.87,37.0,400.0,12996.0,19899.0,939.746,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.72,52.47,24.0,400.0,12993.0,19909.0,939.742,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.62,52.96,31.0,400.0,13006.0,19907.0,939.745,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.56,53.43,25.0,400.0,13005.0,19914.0,939.75,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.49,54.17,21.0,400.0,13003.0,19907.0,939.764,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.46,54.52,18.0,400.0,13008.0,19911.0,939.762,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.39,54.82,19.0,400.0,13009.0,19911.0,939.756,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.38,55.07,13.0,400.0,13014.0,19919.0,939.741,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.34,55.54,14.0,400.0,13015.0,19923.0,939.742,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.31,55.75,17.0,400.0,13010.0,19924.0,939.741,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.27,55.94,19.0,400.0,13010.0,19919.0,939.742,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.24,56.08,18.0,400.0,13012.0,19914.0,939.739,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.21,56.23,18.0,400.0,13013.0,19919.0,939.735,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.21,56.38,14.0,400.0,13009.0,19923.0,939.744,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.21,56.51,16.0,400.0,13011.0,19922.0,939.749,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.17,56.59,20.0,400.0,13013.0,19922.0,939.753,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.18,56.72,13.0,400.0,13015.0,19929.0,939.758,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.15,56.82,7.0,400.0,13018.0,19924.0,939.761,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.14,56.92,20.0,400.0,13013.0,19925.0,939.754,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
13.12,57.02,21.0,400.0,13012.0,19925.0,939.745,0.23500000000000054,0.2649999999999999,1.7150000000000016,0.266,0.006000000000000009,0
