Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
26.63,45.91,34.0,401.0,12844.0,20748.0,937.591,1.92,2.0,13.22,2.061,0.047,0
28.08,45.83,7.0,400.0,12853.0,20769.0,937.587,1.85,1.92,12.73,1.985,0.045,0
28.5,44.79,19.0,400.0,12850.0,20758.0,937.599,1.82,1.89,12.54,1.956,0.044,0
28.72,43.79,11.0,400.0,12850.0,20766.0,937.58,1.78,1.85,12.24,1.909,0.043,0
28.84,42.91,19.0,400.0,12847.0,20762.0,937.6,1.76,1.82,12.08,1.884,0.043,0
28.93,42.2,21.0,403.0,12847.0,20771.0,937.581,1.71,1.78,11.8,1.839,0.042,0
29.03,41.74,31.0,401.0,12840.0,20755.0,937.583,1.73,1.8,11.92,1.859,0.042,0
29.11,41.37,32.0,400.0,12845.0,20749.0,937.589,1.79,1.85,12.29,1.916,0.043,0
29.15,41.08,46.0,410.0,12840.0,20734.0,937.577,1.79,1.86,12.31,1.92,0.043,0
29.22,40.8,46.0,413.0,12841.0,20741.0,937.578,1.81,1.88,12.48,1.946,0.044,0
29.28,40.62,56.0,402.0,12840.0,20736.0,937.577,1.82,1.89,12.51,1.95,0.044,0
29.32,40.52,43.0,403.0,12840.0,20737.0,937.574,1.83,1.91,12.62,1.969,0.044,0
29.37,40.36,38.0,402.0,12836.0,20748.0,937.579,1.84,1.91,12.66,1.973,0.045,0
29.42,40.27,29.0,400.0,12839.0,20746.0,937.557,1.85,1.92,12.72,1.984,0.045,0
29.46,40.17,36.0,401.0,12837.0,20740.0,937.551,1.84,1.91,12.66,1.974,0.045,0
29.51,40.09,29.0,400.0,12844.0,20754.0,937.562,1.85,1.92,12.71,1.981,0.045,0
29.52,39.97,26.0,400.0,12848.0,20752.0,937.567,1.86,1.94,12.83,2.0,0.045,0
29.58,39.92,28.0,400.0,12844.0,20745.0,937.555,1.87,1.95,12.9,2.012,0.045,0
29.59,39.81,13.0,400.0,12840.0,20756.0,937.55,1.94,2.02,13.35,2.082,0.047,0
29.62,39.78,21.0,401.0,12841.0,20756.0,937.541,1.96,2.04,13.49,2.104,0.048,0
29.62,39.69,10.0,401.0,12841.0,20763.0,937.552,2.0,2.08,13.79,2.15,0.049,0
29.65,39.62,12.0,400.0,12846.0,20771.0,937.56,2.0,2.08,13.8,2.151,0.049,0
29.69,39.57,26.0,400.0,12840.0,20749.0,937.574,1.98,2.06,13.65,2.129,0.048,0
29.7,39.53,23.0,400.0,12842.0,20752.0,937.577,1.96,2.03,13.48,2.101,0.047,0
29.7,39.54,27.0,400.0,12844.0,20752.0,937.58,1.91,1.98,13.15,2.05,0.046,0
29.73,39.46,30.0,401.0,12838.0,20741.0,937.586,1.91,1.99,13.18,2.055,0.046,0
29.74,39.43,33.0,400.0,12837.0,20750.0,937.589,1.9,1.98,13.09,2.041,0.046,0
29.76,39.4,30.0,400.0,12843.0,20751.0,937.588,1.89,1.96,12.99,2.026,0.046,0
29.77,39.32,31.0,400.0,12840.0,20741.0,937.578,1.95,2.02,13.4,2.089,0.047,0
29.82,39.32,43.0,400.0,12841.0,20742.0,937.581,1.99,2.06,13.66,2.131,0.048,0
29.8,39.35,31.0,400.0,12844.0,20755.0,937.593,2.03,2.11,14.0,2.183,0.049,0
28.42,39.37,54.0,437.0,12819.0,20724.0,937.6,2.05,2.13,14.09,2.197,0.05,0
27.91,40.4,41.0,429.0,12824.0,20731.0,937.607,2.09,2.17,14.41,2.246,0.051,0
27.71,41.37,59.0,432.0,12816.0,20727.0,937.599,2.13,2.21,14.66,2.286,0.052,0
27.59,42.23,49.0,431.0,12825.0,20725.0,937.608,2.18,2.27,15.03,2.344,0.053,0
27.46,42.86,38.0,415.0,12829.0,20736.0,937.606,2.21,2.29,15.18,2.367,0.053,0
27.36,43.32,36.0,414.0,12826.0,20731.0,937.592,2.21,2.3,15.21,2.372,0.054,0
27.32,43.75,43.0,419.0,12828.0,20728.0,937.601,2.23,2.31,15.33,2.391,0.054,0
27.22,44.06,32.0,407.0,12839.0,20748.0,937.592,2.22,2.31,15.27,2.381,0.054,0
27.18,44.29,43.0,402.0,12832.0,20727.0,937.593,2.17,2.26,14.95,2.331,0.053,0
27.12,44.49,33.0,400.0,12836.0,20748.0,937.595,2.16,2.24,14.87,2.318,0.052,0
27.08,44.65,34.0,401.0,12839.0,20739.0,937.597,2.11,2.19,14.52,2.264,0.051,0
27.01,44.79,38.0,400.0,12833.0,20743.0,937.584,2.09,2.17,14.38,2.243,0.051,0
27.01,44.92,29.0,404.0,12835.0,20751.0,937.577,2.11,2.19,14.5,2.261,0.051,0
26.95,45.06,32.0,400.0,12836.0,20747.0,937.565,2.11,2.19,14.49,2.26,0.051,0
26.91,45.19,41.0,414.0,12831.0,20733.0,937.559,2.15,2.23,14.8,2.307,0.052,0
26.85,45.27,39.0,405.0,12836.0,20746.0,937.552,2.2,2.29,15.16,2.365,0.053,0
26.85,45.37,28.0,402.0,12833.0,20748.0,937.54,2.26,2.35,15.55,2.425,0.055,0
26.8,45.41,34.0,406.0,12836.0,20748.0,937.544,2.27,2.36,15.62,2.436,0.055,0
26.78,45.51,20.0,405.0,12838.0,20748.0,937.546,2.25,2.33,15.47,2.412,0.054,0
26.77,45.56,18.0,400.0,12835.0,20754.0,937.555,2.21,2.3,15.24,2.376,0.054,0
26.74,45.65,39.0,404.0,12838.0,20735.0,937.561,2.19,2.28,15.09,2.353,0.053,0
26.69,45.69,49.0,406.0,12832.0,20739.0,937.558,2.17,2.25,14.94,2.329,0.053,0
26.68,45.75,64.0,420.0,12831.0,20720.0,937.561,2.12,2.21,14.62,2.28,0.052,0
26.68,45.82,50.0,405.0,12835.0,20725.0,937.563,2.1,2.18,14.47,2.257,0.051,0
26.65,45.91,46.0,410.0,12837.0,20727.0,937.557,2.08,2.16,14.29,2.228,0.05,0
26.63,45.97,47.0,400.0,12833.0,20728.0,937.557,2.08,2.16,14.33,2.235,0.05,0
26.63,45.99,49.0,404.0,12833.0,20722.0,937.548,2.07,2.15,14.27,2.225,0.05,0
26.61,46.02,58.0,412.0,12828.0,20722.0,937.55,2.06,2.14,14.19,2.213,0.05,0
26.6,46.06,56.0,410.0,12829.0,20728.0,937.553,2.06,2.14,14.15,2.207,0.05,0
26.58,46.08,43.0,400.0,12839.0,20739.0,937.557,2.04,2.12,14.03,2.188,0.049,0
28.02,46.04,12.0,400.0,12854.0,20760.0,937.562,2.03,2.11,14.0,2.182,0.049,0
28.45,45.05,22.0,400.0,12850.0,20754.0,937.569,2.02,2.1,13.89,2.166,0.049,0
28.63,44.0,20.0,400.0,12848.0,20757.0,937.563,2.02,2.09,13.87,2.163,0.049,0
28.77,43.13,39.0,400.0,12841.0,20739.0,937.557,1.99,2.07,13.73,2.141,0.048,0
28.88,42.46,39.0,400.0,12837.0,20728.0,937.553,1.98,2.06,13.63,2.126,0.048,0
29.01,41.88,71.0,409.0,12835.0,20712.0,937.555,1.92,1.99,13.2,2.059,0.047,0
29.07,41.55,73.0,410.0,12833.0,20699.0,937.561,1.9,1.98,13.11,2.044,0.046,0
29.12,41.24,85.0,414.0,12829.0,20686.0,937.563,1.9,1.97,13.04,2.034,0.046,0
29.2,41.01,79.0,402.0,12833.0,20696.0,937.56,1.9,1.97,13.05,2.035,0.046,0
29.24,40.82,75.0,404.0,12842.0,20707.0,937.562,1.91,1.98,13.13,2.047,0.046,0
29.3,40.71,66.0,406.0,12835.0,20710.0,937.563,1.95,2.02,13.39,2.088,0.047,0
29.31,40.54,65.0,410.0,12835.0,20719.0,937.571,1.97,2.05,13.59,2.119,0.048,0
29.39,40.4,53.0,400.0,12842.0,20733.0,937.571,1.98,2.06,13.66,2.13,0.048,0
29.37,40.33,55.0,401.0,12837.0,20723.0,937.568,2.01,2.09,13.87,2.162,0.049,0
29.43,40.25,58.0,400.0,12835.0,20727.0,937.577,2.02,2.1,13.93,2.173,0.049,0
29.45,40.12,43.0,400.0,12833.0,20730.0,937.576,2.05,2.13,14.12,2.202,0.05,0
29.49,40.07,55.0,400.0,12834.0,20722.0,937.567,2.06,2.14,14.18,2.211,0.05,0
29.53,40.0,39.0,400.0,12837.0,20737.0,937.569,2.07,2.15,14.25,2.223,0.05,0
29.55,39.95,43.0,400.0,12839.0,20736.0,937.577,2.09,2.17,14.37,2.241,0.051,0
29.58,39.85,33.0,400.0,12836.0,20742.0,937.579,2.07,2.15,14.23,2.219,0.05,0
29.59,39.81,46.0,400.0,12838.0,20734.0,937.584,2.07,2.16,14.28,2.227,0.05,0
29.59,39.77,32.0,400.0,12840.0,20744.0,937.579,2.11,2.19,14.51,2.263,0.051,0
29.62,39.72,43.0,400.0,12834.0,20736.0,937.585,2.13,2.22,14.69,2.29,0.052,0
29.65,39.63,32.0,400.0,12839.0,20747.0,937.591,2.17,2.25,14.94,2.329,0.053,0
29.69,39.62,31.0,400.0,12840.0,20755.0,937.586,2.23,2.32,15.37,2.397,0.054,0
29.7,39.57,40.0,400.0,12842.0,20755.0,937.583,2.25,2.34,15.5,2.417,0.055,0
29.69,39.54,33.0,400.0,12835.0,20738.0,937.584,2.26,2.35,15.57,2.429,0.055,0
29.67,39.52,41.0,404.0,12834.0,20731.0,937.58,2.25,2.34,15.5,2.417,0.055,0
29.73,39.51,44.0,400.0,12837.0,20732.0,937.568,2.24,2.32,15.39,2.4,0.054,0
29.73,39.51,44.0,400.0,12838.0,20728.0,937.558,2.24,2.32,15.4,2.401,0.054,0
28.35,39.58,81.0,432.0,12817.0,20705.0,937.565,2.27,2.36,15.6,2.433,0.055,0
27.85,40.52,74.0,428.0,12816.0,20696.0,937.571,2.29,2.38,15.77,2.459,0.056,0
27.66,41.54,62.0,430.0,12821.0,20710.0,937.572,2.34,2.43,16.1,2.511,0.057,0
27.49,42.4,64.0,415.0,12827.0,20709.0,937.582,2.35,2.44,16.16,2.519,0.057,0
27.39,43.02,56.0,414.0,12823.0,20713.0,937.593,2.39,2.48,16.45,2.566,0.058,0
27.3,43.54,64.0,421.0,12823.0,20713.0,937.583,2.42,2.52,16.67,2.599,0.059,0
27.23,43.91,50.0,409.0,12826.0,20718.0,937.584,2.47,2.56,16.99,2.649,0.06,0
27.16,44.18,55.0,418.0,12830.0,20724.0,937.583,2.48,2.57,17.06,2.66,0.06,0
27.12,44.45,60.0,415.0,12834.0,20728.0,937.586,2.46,2.55,16.91,2.637,0.06,0
27.06,44.66,56.0,408.0,12833.0,20718.0,937.574,2.45,2.54,16.84,2.625,0.059,0
26.98,44.79,61.0,410.0,12825.0,20719.0,937.567,2.44,2.53,16.78,2.617,0.059,0
26.94,44.97,66.0,420.0,12824.0,20709.0,937.561,2.44,2.53,16.79,2.618,0.059,0
26.9,45.11,49.0,400.0,12835.0,20722.0,937.554,2.47,2.57,17.0,2.65,0.06,0
26.88,45.23,36.0,400.0,12836.0,20725.0,937.558,2.47,2.57,17.02,2.654,0.06,0
26.81,45.32,50.0,400.0,12827.0,20726.0,937.544,2.48,2.58,17.07,2.662,0.06,0
26.8,45.42,43.0,400.0,12836.0,20738.0,937.536,2.49,2.58,17.11,2.668,0.06,0
26.75,45.53,46.0,400.0,12836.0,20736.0,937.542,2.49,2.59,17.14,2.673,0.06,0
26.75,45.61,40.0,400.0,12838.0,20735.0,937.541,2.48,2.58,17.09,2.665,0.06,0
26.69,45.72,43.0,400.0,12829.0,20724.0,937.542,2.48,2.58,17.07,2.662,0.06,0
26.68,45.75,32.0,400.0,12833.0,20741.0,937.541,2.44,2.54,16.81,2.622,0.059,0
26.67,45.81,32.0,400.0,12833.0,20737.0,937.552,2.42,2.51,16.65,2.596,0.059,0
26.63,45.86,37.0,400.0,12831.0,20737.0,937.554,2.41,2.5,16.57,2.584,0.058,0
26.64,45.93,47.0,405.0,12834.0,20737.0,937.554,2.41,2.5,16.56,2.583,0.058,0
26.6,45.96,45.0,408.0,12833.0,20734.0,937.553,2.39,2.48,16.43,2.562,0.058,0
26.57,46.07,43.0,402.0,12830.0,20729.0,937.557,2.36,2.45,16.26,2.536,0.057,0
26.56,46.09,51.0,409.0,12833.0,20728.0,937.565,2.34,2.43,16.09,2.51,0.057,0
26.54,46.17,47.0,400.0,12835.0,20723.0,937.565,2.33,2.43,16.07,2.505,0.057,0
26.53,46.2,50.0,402.0,12833.0,20722.0,937.554,2.3,2.39,15.82,2.467,0.056,0
26.5,46.24,53.0,408.0,12832.0,20726.0,937.562,2.28,2.37,15.73,2.452,0.055,0
26.51,46.27,54.0,400.0,12828.0,20722.0,937.566,2.24,2.33,15.43,2.406,0.054,0
27.94,46.22,34.0,400.0,12841.0,20744.0,937.557,2.22,2.3,15.25,2.378,0.054,0
28.35,45.17,19.0,400.0,12847.0,20751.0,937.568,2.15,2.24,14.81,2.309,0.052,0
28.57,44.2,28.0,400.0,12847.0,20759.0,937.568,2.14,2.22,14.7,2.292,0.052,0
28.7,43.29,22.0,400.0,12841.0,20751.0,937.573,2.09,2.17,14.37,2.241,0.051,0
28.82,42.59,22.0,400.0,12848.0,20758.0,937.576,2.08,2.16,14.32,2.233,0.05,0
28.93,42.11,25.0,400.0,12848.0,20754.0,937.574,2.06,2.14,14.18,2.211,0.05,0
29.0,41.68,33.0,400.0,12841.0,20744.0,937.56,2.05,2.14,14.14,2.205,0.05,0
29.05,41.38,32.0,400.0,12832.0,20737.0,937.557,2.05,2.13,14.13,2.203,0.05,0
29.1,41.12,36.0,400.0,12841.0,20738.0,937.557,2.04,2.12,14.04,2.19,0.049,0
29.18,40.97,53.0,400.0,12833.0,20721.0,937.558,2.03,2.11,13.98,2.18,0.049,0
29.22,40.8,64.0,400.0,12827.0,20715.0,937.549,2.0,2.08,13.8,2.151,0.049,0
29.27,40.65,62.0,400.0,12837.0,20710.0,937.549,2.0,2.08,13.77,2.148,0.049,0
29.3,40.51,65.0,400.0,12833.0,20706.0,937.55,1.99,2.07,13.72,2.139,0.048,0
29.32,40.48,68.0,406.0,12829.0,20710.0,937.553,1.99,2.07,13.71,2.137,0.048,0
29.32,40.4,59.0,400.0,12836.0,20711.0,937.547,1.98,2.06,13.65,2.128,0.048,0
29.39,40.31,70.0,400.0,12833.0,20700.0,937.542,1.99,2.07,13.7,2.136,0.048,0
29.43,40.27,76.0,401.0,12831.0,20702.0,937.545,2.01,2.09,13.83,2.156,0.049,0
29.45,40.21,74.0,402.0,12830.0,20695.0,937.534,2.01,2.09,13.84,2.158,0.049,0
29.46,40.11,75.0,400.0,12833.0,20709.0,937.536,1.99,2.07,13.7,2.137,0.048,0
29.49,40.08,79.0,400.0,12832.0,20698.0,937.527,2.0,2.08,13.78,2.149,0.049,0
29.53,40.01,62.0,400.0,12835.0,20702.0,937.524,2.01,2.08,13.8,2.152,0.049,0
29.53,39.94,70.0,400.0,12833.0,20703.0,937.518,2.01,2.08,13.81,2.153,0.049,0
29.55,39.91,61.0,400.0,12839.0,20718.0,937.508,1.96,2.03,13.48,2.102,0.047,0
29.58,39.82,60.0,400.0,12827.0,20707.0,937.51,1.95,2.02,13.39,2.088,0.047,0
29.56,39.83,65.0,403.0,12834.0,20699.0,937.522,1.96,2.03,13.47,2.1,0.047,0
29.61,39.84,57.0,400.0,12836.0,20719.0,937.522,1.98,2.05,13.59,2.12,0.048,0
29.63,39.78,56.0,400.0,12834.0,20722.0,937.517,2.03,2.11,13.97,2.178,0.049,0
29.65,39.71,43.0,400.0,12843.0,20732.0,937.522,2.05,2.13,14.09,2.198,0.05,0
29.65,39.73,54.0,400.0,12834.0,20724.0,937.53,2.05,2.13,14.12,2.202,0.05,0
29.63,39.69,66.0,402.0,12826.0,20711.0,937.534,2.03,2.11,14.0,2.183,0.049,0
28.28,39.75,82.0,420.0,12824.0,20688.0,937.541,2.01,2.08,13.81,2.153,0.049,0
27.78,40.7,87.0,431.0,12817.0,20675.0,937.543,1.95,2.03,13.45,2.097,0.047,0
27.6,41.68,97.0,423.0,12814.0,20678.0,937.542,1.93,2.01,13.31,2.076,0.047,0
27.43,42.5,96.0,418.0,12819.0,20681.0,937.551,1.92,1.99,13.21,2.061,0.047,0
27.32,43.18,94.0,406.0,12827.0,20689.0,937.548,1.92,1.99,13.19,2.056,0.046,0
27.26,43.66,73.0,400.0,12829.0,20695.0,937.537,1.92,1.99,13.21,2.061,0.047,0
27.15,44.07,70.0,400.0,12833.0,20709.0,937.542,1.93,2.01,13.3,2.074,0.047,0
27.11,44.36,57.0,400.0,12838.0,20713.0,937.534,1.94,2.01,13.34,2.08,0.047,0
27.04,44.6,72.0,400.0,12829.0,20703.0,937.539,1.93,2.01,13.31,2.075,0.047,0
26.96,44.76,64.0,400.0,12835.0,20712.0,937.543,1.89,1.97,13.03,2.033,0.046,0
26.92,44.97,78.0,413.0,12833.0,20696.0,937.542,1.88,1.95,12.92,2.015,0.046,0
26.9,45.12,69.0,400.0,12830.0,20698.0,937.546,1.82,1.89,12.54,1.955,0.044,0
26.84,45.22,71.0,401.0,12830.0,20697.0,937.545,1.79,1.86,12.29,1.916,0.043,0
26.81,45.36,59.0,400.0,12830.0,20710.0,937.539,1.74,1.8,11.95,1.864,0.042,0
26.78,45.47,61.0,400.0,12833.0,20707.0,937.517,1.77,1.84,12.16,1.896,0.043,0
26.74,45.55,65.0,400.0,12832.0,20708.0,937.519,1.76,1.83,12.14,1.893,0.043,0
26.74,45.64,59.0,400.0,12828.0,20716.0,937.515,1.75,1.82,12.03,1.877,0.042,0
26.67,45.71,63.0,401.0,12831.0,20715.0,937.506,1.71,1.78,11.77,1.836,0.041,0
26.65,45.8,52.0,400.0,12829.0,20708.0,937.512,1.7,1.77,11.73,1.83,0.041,0
26.63,45.86,62.0,400.0,12833.0,20713.0,937.503,1.68,1.74,11.54,1.8,0.041,0
26.63,45.96,50.0,400.0,12835.0,20720.0,937.508,1.68,1.74,11.56,1.802,0.041,0
26.58,46.0,47.0,400.0,12834.0,20726.0,937.51,1.69,1.76,11.66,1.818,0.041,0
26.56,46.07,50.0,400.0,12827.0,20719.0,937.503,1.72,1.79,11.85,1.848,0.042,0
26.53,46.12,48.0,400.0,12831.0,20720.0,937.51,1.73,1.8,11.9,1.856,0.042,0
26.53,46.13,50.0,400.0,12829.0,20713.0,937.505,1.72,1.79,11.83,1.845,0.042,0
26.5,46.23,60.0,400.0,12830.0,20714.0,937.513,1.72,1.79,11.83,1.845,0.042,0
26.5,46.31,55.0,406.0,12834.0,20716.0,937.511,1.72,1.79,11.84,1.846,0.042,0
26.48,46.27,57.0,400.0,12833.0,20713.0,937.511,1.74,1.8,11.94,1.863,0.042,0
26.43,46.36,54.0,401.0,12829.0,20714.0,937.504,1.74,1.81,12.01,1.872,0.042,0
26.44,46.39,68.0,403.0,12829.0,20699.0,937.513,1.75,1.82,12.03,1.875,0.042,0
27.87,46.35,51.0,400.0,12838.0,20719.0,937.515,1.78,1.85,12.25,1.91,0.043,0
28.29,45.33,50.0,400.0,12844.0,20715.0,937.514,1.8,1.87,12.37,1.929,0.044,0
28.53,44.34,59.0,400.0,12844.0,20710.0,937.524,1.84,1.91,12.68,1.977,0.045,0
28.63,43.44,58.0,400.0,12846.0,20715.0,937.515,1.85,1.92,12.75,1.988,0.045,0
28.73,42.81,64.0,400.0,12842.0,20715.0,937.516,1.86,1.94,12.82,2.0,0.045,0
28.82,42.27,55.0,400.0,12842.0,20715.0,937.524,1.87,1.95,12.89,2.01,0.045,0
28.93,41.87,58.0,400.0,12836.0,20715.0,937.527,1.87,1.94,12.88,2.008,0.045,0
28.98,41.58,57.0,400.0,12840.0,20717.0,937.531,1.88,1.96,12.96,2.02,0.046,0
29.05,41.3,55.0,400.0,12837.0,20716.0,937.523,1.91,1.99,13.18,2.055,0.046,0
29.11,41.11,59.0,400.0,12837.0,20705.0,937.525,1.94,2.01,13.32,2.077,0.047,0
29.14,40.93,68.0,400.0,12832.0,20690.0,937.53,1.92,2.0,13.24,2.065,0.047,0
29.2,40.8,67.0,400.0,12836.0,20707.0,937.535,1.94,2.01,13.33,2.079,0.047,0
29.22,40.69,50.0,400.0,12836.0,20715.0,937.525,1.93,2.01,13.29,2.072,0.047,0
29.27,40.6,52.0,400.0,12841.0,20720.0,937.53,1.91,1.99,13.17,2.054,0.046,0
29.27,40.51,58.0,400.0,12835.0,20714.0,937.544,1.93,2.0,13.25,2.066,0.047,0
29.31,40.48,60.0,400.0,12839.0,20709.0,937.542,1.95,2.02,13.41,2.092,0.047,0
29.37,40.32,59.0,400.0,12840.0,20714.0,937.541,1.95,2.02,13.4,2.09,0.047,0
29.39,40.27,64.0,400.0,12836.0,20717.0,937.53,1.96,2.04,13.48,2.103,0.047,0
29.38,40.19,66.0,400.0,12831.0,20704.0,937.53,1.96,2.04,13.52,2.108,0.048,0
29.41,40.17,64.0,400.0,12837.0,20707.0,937.532,1.96,2.03,13.47,2.101,0.047,0
29.45,40.08,69.0,400.0,12834.0,20701.0,937.536,1.93,2.01,13.31,2.075,0.047,0
29.45,40.06,62.0,400.0,12832.0,20708.0,937.533,1.89,1.96,12.98,2.024,0.046,0
29.48,40.05,67.0,400.0,12834.0,20707.0,937.534,1.87,1.94,12.87,2.007,0.045,0
29.51,40.01,58.0,400.0,12837.0,20708.0,937.531,1.86,1.93,12.77,1.991,0.045,0
29.51,39.95,69.0,403.0,12833.0,20698.0,937.535,1.87,1.94,12.88,2.008,0.045,0
29.55,39.87,78.0,401.0,12829.0,20693.0,937.536,1.94,2.02,13.38,2.086,0.047,0
29.56,39.83,81.0,400.0,12826.0,20689.0,937.539,1.97,2.05,13.59,2.119,0.048,0
29.58,39.82,80.0,402.0,12829.0,20684.0,937.517,2.07,2.15,14.23,2.218,0.05,0
29.62,39.77,74.0,401.0,12837.0,20693.0,937.506,2.1,2.18,14.47,2.257,0.051,0
29.59,39.72,72.0,400.0,12832.0,20694.0,937.515,2.14,2.22,14.72,2.295,0.052,0
28.21,39.83,91.0,426.0,12817.0,20673.0,937.516,2.16,2.24,14.84,2.314,0.052,0
27.74,40.72,102.0,430.0,12812.0,20671.0,937.516,2.15,2.23,14.79,2.307,0.052,0
27.53,41.71,86.0,424.0,12813.0,20684.0,937.527,2.14,2.23,14.76,2.302,0.052,0
27.38,42.59,84.0,422.0,12822.0,20685.0,937.532,2.17,2.26,14.96,2.332,0.053,0
27.26,43.28,78.0,410.0,12819.0,20684.0,937.538,2.17,2.26,14.96,2.333,0.053,0
27.18,43.8,67.0,410.0,12827.0,20700.0,937.533,2.18,2.27,15.02,2.342,0.053,0
27.09,44.18,66.0,400.0,12830.0,20709.0,937.528,2.2,2.28,15.12,2.358,0.053,0
27.04,44.49,63.0,400.0,12829.0,20704.0,937.518,2.24,2.33,15.42,2.404,0.054,0
26.95,44.76,60.0,400.0,12829.0,20717.0,937.519,2.27,2.36,15.65,2.44,0.055,0
26.92,44.97,57.0,400.0,12830.0,20713.0,937.521,2.29,2.37,15.73,2.453,0.055,0
26.9,45.08,68.0,408.0,12823.0,20703.0,937.531,2.32,2.41,15.95,2.487,0.056,0
26.84,45.23,64.0,400.0,12832.0,20712.0,937.533,2.36,2.45,16.22,2.529,0.057,0
26.78,45.34,61.0,400.0,12825.0,20704.0,937.532,2.39,2.49,16.47,2.569,0.058,0
26.78,45.48,60.0,400.0,12832.0,20706.0,937.529,2.38,2.47,16.35,2.55,0.058,0
26.72,45.6,58.0,400.0,12830.0,20711.0,937.537,2.31,2.4,15.87,2.475,0.056,0
26.69,45.63,57.0,406.0,12826.0,20712.0,937.534,2.27,2.36,15.64,2.438,0.055,0
26.68,45.76,49.0,400.0,12828.0,20712.0,937.53,2.19,2.27,15.06,2.348,0.053,0
26.64,45.85,56.0,404.0,12827.0,20716.0,937.531,2.16,2.25,14.88,2.32,0.052,0
26.61,45.94,53.0,400.0,12831.0,20725.0,937.534,2.09,2.17,14.38,2.242,0.051,0
26.56,46.0,59.0,407.0,12822.0,20707.0,937.545,2.05,2.13,14.09,2.197,0.05,0
26.56,46.1,65.0,409.0,12828.0,20698.0,937.545,1.97,2.05,13.56,2.114,0.048,0
26.53,46.1,64.0,400.0,12827.0,20704.0,937.551,1.92,1.99,13.21,2.06,0.047,0
26.51,46.16,58.0,400.0,12828.0,20704.0,937.544,1.83,1.9,12.59,1.963,0.044,0
26.51,46.25,62.0,406.0,12827.0,20707.0,937.538,1.79,1.86,12.3,1.917,0.043,0
26.47,46.29,65.0,404.0,12829.0,20703.0,937.545,1.73,1.8,11.91,1.857,0.042,0
26.46,46.34,75.0,410.0,12824.0,20693.0,937.532,1.71,1.77,11.74,1.831,0.041,0
26.47,46.39,70.0,401.0,12826.0,20695.0,937.533,1.73,1.8,11.89,1.854,0.042,0
26.41,46.43,70.0,400.0,12826.0,20696.0,937.534,1.75,1.82,12.04,1.877,0.042,0
26.41,46.45,79.0,404.0,12826.0,20682.0,937.528,1.8,1.87,12.4,1.934,0.044,0
26.39,46.51,76.0,400.0,12830.0,20701.0,937.525,1.84,1.92,12.7,1.98,0.045,0
27.81,46.47,53.0,400.0,12848.0,20722.0,937.516,1.92,1.99,13.2,2.059,0.046,0
28.27,45.42,65.0,400.0,12840.0,20701.0,937.531,1.93,2.0,13.26,2.068,0.047,0
28.49,44.4,64.0,400.0,12836.0,20704.0,937.513,1.91,1.99,13.18,2.055,0.046,0
28.6,43.56,63.0,400.0,12836.0,20702.0,937.524,1.91,1.99,13.17,2.054,0.046,0
28.73,42.82,66.0,400.0,12841.0,20706.0,937.519,1.91,1.99,13.17,2.053,0.046,0
28.79,42.35,71.0,400.0,12831.0,20695.0,937.516,1.93,2.01,13.29,2.072,0.047,0
28.88,41.95,66.0,400.0,12833.0,20697.0,937.517,1.96,2.03,13.48,2.102,0.047,0
28.95,41.65,78.0,400.0,12830.0,20690.0,937.516,2.02,2.1,13.89,2.167,0.049,0
29.01,41.4,78.0,400.0,12829.0,20684.0,937.514,2.04,2.12,14.07,2.194,0.05,0
29.08,41.22,88.0,400.0,12835.0,20688.0,937.531,2.02,2.1,13.93,2.173,0.049,0
29.12,41.0,85.0,400.0,12827.0,20686.0,937.531,2.0,2.08,13.79,2.15,0.049,0
29.18,40.9,78.0,400.0,12827.0,20681.0,937.54,2.0,2.08,13.76,2.146,0.048,0
29.21,40.78,65.0,400.0,12836.0,20706.0,937.529,2.01,2.09,13.85,2.159,0.049,0
29.22,40.66,64.0,400.0,12837.0,20704.0,937.529,2.02,2.1,13.92,2.17,0.049,0
29.25,40.57,64.0,400.0,12836.0,20710.0,937.529,2.04,2.12,14.01,2.185,0.049,0
29.3,40.5,55.0,400.0,12839.0,20709.0,937.511,2.04,2.12,14.06,2.192,0.05,0
29.32,40.44,61.0,400.0,12843.0,20715.0,937.506,2.04,2.12,14.06,2.193,0.05,0
29.32,40.37,65.0,400.0,12833.0,20704.0,937.498,2.06,2.14,14.17,2.21,0.05,0
29.35,40.32,60.0,400.0,12837.0,20708.0,937.506,2.07,2.15,14.24,2.221,0.05,0
29.38,40.27,47.0,400.0,12832.0,20713.0,937.509,2.11,2.19,14.52,2.264,0.051,0
29.39,40.24,47.0,400.0,12839.0,20713.0,937.503,2.12,2.2,14.61,2.278,0.051,0
29.41,40.19,46.0,400.0,12836.0,20716.0,937.498,2.13,2.21,14.67,2.287,0.052,0
29.45,40.1,53.0,400.0,12833.0,20716.0,937.492,2.14,2.23,14.75,2.299,0.052,0
29.46,40.05,55.0,400.0,12829.0,20707.0,937.4915000000001,2.15,2.24,14.81,2.31,0.052,0
29.48,40.0,63.0,400.0,12830.0,20707.0,937.496,2.17,2.25,14.93,2.328,0.053,0
29.51,39.98,79.0,400.0,12831.0,20699.0,937.494,2.18,2.26,14.98,2.335,0.053,0
